tick,phase,collision,CuttingBoard_01_slot_x,CuttingBoard_01_slot_y,CuttingBoard_01_item,CuttingBoard_01_cut_time_accumulated,CuttingBoard_01_cut_stage,CuttingBoard_02_slot_x,CuttingBoard_02_slot_y,CuttingBoard_02_item,CuttingBoard_02_cut_time_accumulated,CuttingBoard_02_cut_stage,CuttingBoard_10_slot_x,CuttingBoard_10_slot_y,CuttingBoard_10_item,CuttingBoard_10_cut_time_accumulated,CuttingBoard_10_cut_stage,Counter_22_slot_x,Counter_22_slot_y,Counter_22_item,Counter_23_slot_x,Counter_23_slot_y,Counter_23_item,Counter_24_slot_x,Counter_24_slot_y,Counter_24_item,Counter_25_slot_x,Counter_25_slot_y,Counter_25_item,Counter_26_slot_x,Counter_26_slot_y,Counter_26_item,Counter_27_slot_x,Counter_27_slot_y,Counter_27_item,Dispenser_50_slot_x,Dispenser_50_slot_y,Dispenser_50_item,Delivery_53_slot_x,Delivery_53_slot_y,Delivery_53_item,Dispenser_60_slot_x,Dispenser_60_slot_y,Dispenser_60_item,Delivery_63_slot_x,Delivery_63_slot_y,Delivery_63_item,Delivery_73_slot_x,Delivery_73_slot_y,Delivery_73_item,Dispenser_80_slot_x,Dispenser_80_slot_y,Dispenser_80_item,Delivery_83_slot_x,Delivery_83_slot_y,Delivery_83_item,Dispenser_91_slot_x,Dispenser_91_slot_y,Dispenser_91_item,Delivery_93_slot_x,Delivery_93_slot_y,Delivery_93_item,de58146f260a08d2_score,player_48b50af8_x,player_48b50af8_y,player_48b50af8_move_target,player_48b50af8_item,player_48b50af8_score,player_48b50af8_cut_speed,player_48b50af8_speed,player_f79983b6_x,player_f79983b6_y,player_f79983b6_move_target,player_f79983b6_item,player_f79983b6_score,player_f79983b6_cut_speed,player_f79983b6_speed,19267aa2f6d22ecf_score,54df091bd15e9365_message,8d6cca16e1824c74_score
6699,test,True,0,1,None_cut,4.0,3,0,2,tomato_cut,3.333333333333324,3,1,0,None_cut,3.5416666666666567,3,2,2,tomato_salad,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,115.04509061431486,39.86384356454867,,plate,1,1.0,12.0,24.0,50.99999999999886,,tomato,3,0.2,30.0,,,4.0
6700,test,True,0,1,None_cut,4.0,3,0,2,tomato_cut,3.333333333333324,3,1,0,None_cut,3.5416666666666567,3,2,2,tomato_salad,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,114.54512860072862,39.87000675940198,,plate,1,1.0,12.0,24.0,49.74999999999858,,tomato,3,0.2,30.0,,,4.0
6701,test,True,0,1,None_cut,4.0,3,0,2,tomato_cut,3.333333333333324,3,1,0,None_cut,3.5416666666666567,3,2,2,tomato_salad,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,114.04516658714238,39.876169954255296,,plate,1,1.0,12.0,24.0,48.499999999998295,,tomato,3,0.2,30.0,,,4.0
6702,test,True,0,1,None_cut,4.0,3,0,2,tomato_cut,3.333333333333324,3,1,0,None_cut,3.5416666666666567,3,2,2,tomato_salad,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,113.54520457355613,39.88233314910861,,plate,1,1.0,12.0,24.0,47.24999999999801,,tomato,3,0.2,30.0,,,4.0
6703,test,True,0,1,None_cut,4.0,3,0,2,tomato_cut,3.333333333333324,3,1,0,None_cut,3.5416666666666567,3,2,2,tomato_salad,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,113.04524255996989,39.888496343961926,,plate,1,1.0,12.0,24.0,45.999999999997726,,tomato,3,0.2,30.0,,,4.0
6704,test,True,0,1,None_cut,4.0,3,0,2,tomato_cut,3.333333333333324,3,1,0,None_cut,3.5416666666666567,3,2,2,tomato_salad,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,112.54528054638365,39.89465953881524,,plate,1,1.0,12.0,24.0,44.74999999999744,,tomato,3,0.2,30.0,,,4.0
6705,test,True,0,1,None_cut,4.0,3,0,2,tomato_cut,3.333333333333324,3,1,0,None_cut,3.5416666666666567,3,2,2,tomato_salad,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,112.04531853279741,39.900822733668555,,plate,1,1.0,12.0,24.0,43.49999999999716,,tomato,3,0.2,30.0,,,4.0
6706,test,True,0,1,None_cut,4.0,3,0,2,tomato_cut,3.333333333333324,3,1,0,None_cut,3.5416666666666567,3,2,2,tomato_salad,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,111.54535651921117,39.90698592852187,,plate,1,1.0,12.0,24.0,42.249999999996874,,tomato,3,0.2,30.0,,,4.0
6707,test,True,0,1,None_cut,4.0,3,0,2,tomato_cut,3.333333333333324,3,1,0,None_cut,3.5416666666666567,3,2,2,tomato_salad,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,111.04539450562493,39.913149123375185,,plate,1,1.0,12.0,24.0,40.99999999999659,,tomato,3,0.2,30.0,,,4.0
6708,test,True,0,1,None_cut,4.0,3,0,2,tomato_cut,3.333333333333324,3,1,0,None_cut,3.5416666666666567,3,2,2,tomato_salad,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,110.54543249203869,39.91931231822871,,plate,1,1.0,12.0,24.0,39.749999999996305,,tomato,3,0.2,30.0,,,4.0
6709,test,True,0,1,None_cut,4.0,3,0,2,tomato_cut,3.333333333333324,3,1,0,None_cut,3.5416666666666567,3,2,2,tomato_salad,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,110.04547047845244,39.92547551308238,,plate,1,1.0,12.0,24.0,38.49999999999602,,tomato,3,0.2,30.0,,,4.0
6710,test,True,0,1,None_cut,4.0,3,0,2,tomato_cut,3.333333333333324,3,1,0,None_cut,3.5416666666666567,3,2,2,tomato_salad,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,109.5455084648662,39.93163870793605,,plate,1,1.0,12.0,24.0,37.24999999999574,,tomato,3,0.2,30.0,,,4.0
6711,test,True,0,1,None_cut,4.0,3,0,2,tomato_cut,3.333333333333324,3,1,0,None_cut,3.5416666666666567,3,2,2,tomato_salad,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,109.04554645127996,39.93780190278972,,plate,1,1.0,12.0,24.0,35.99999999999545,,tomato,3,0.2,30.0,,,4.0
6712,test,True,0,1,None_cut,4.0,3,0,2,tomato_cut,3.333333333333324,3,1,0,None_cut,3.5416666666666567,3,2,2,tomato_salad,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,108.54558443769372,39.94396509764339,,plate,1,1.0,12.0,24.0,34.74999999999517,,tomato,3,0.2,30.0,,,4.0
6713,test,True,0,1,None_cut,4.0,3,0,2,tomato_cut,3.333333333333324,3,1,0,None_cut,3.5416666666666567,3,2,2,tomato_salad,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,108.04562242410748,39.95012829249706,,plate,1,1.0,12.0,24.0,33.499999999994884,,tomato,3,0.2,30.0,,,4.0
6714,test,True,0,1,None_cut,4.0,3,0,2,tomato_cut,3.333333333333324,3,1,0,None_cut,3.5416666666666567,3,2,2,tomato_salad,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,107.54566041052124,39.95629148735073,,plate,1,1.0,12.0,24.0,32.2499999999946,,tomato,3,0.2,30.0,,,4.0
6715,test,True,0,1,None_cut,4.0,3,0,2,tomato_cut,3.333333333333324,3,1,0,None_cut,3.5416666666666567,3,2,2,tomato_salad,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,107.045698396935,39.9624546822044,,plate,1,1.0,12.0,24.0,30.999999999994603,,tomato,3,0.2,30.0,,,4.0
6716,test,True,0,1,None_cut,4.0,3,0,2,tomato_cut,3.333333333333324,3,1,0,None_cut,3.5416666666666567,3,2,2,tomato_salad,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,106.54573638334875,39.96861787705807,,plate,1,1.0,12.0,24.0,29.749999999994674,,tomato,3,0.2,30.0,,,4.0
6717,test,True,0,1,None_cut,4.0,3,0,2,tomato_cut,3.333333333333324,3,1,0,None_cut,3.5416666666666567,3,2,2,tomato_salad,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,106.04577436976251,39.97478107191174,,plate,1,1.0,12.0,24.0,28.499999999994746,,tomato,3,0.2,30.0,,,4.0
6718,test,True,0,1,None_cut,4.0,3,0,2,tomato_cut,3.333333333333324,3,1,0,None_cut,3.5416666666666567,3,2,2,tomato_salad,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,105.54581235617627,39.98094426676541,,plate,1,1.0,12.0,24.0,27.249999999994817,,tomato,3,0.2,30.0,,,4.0
6719,test,True,0,1,None_cut,4.0,3,0,2,tomato_cut,3.333333333333324,3,1,0,None_cut,3.5416666666666567,3,2,2,tomato_salad,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,105.04585034259003,39.98710746161908,,plate,1,1.0,12.0,24.0,25.999999999994888,,tomato,3,0.2,30.0,,,4.0
6720,test,True,0,1,None_cut,4.0,3,0,2,tomato_cut,3.333333333333324,3,1,0,None_cut,3.5416666666666567,3,2,2,tomato_salad,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,104.54588832900379,39.99327065647275,,plate,1,1.0,12.0,24.0,24.74999999999496,,tomato,3,0.2,30.0,,,4.0
6721,test,True,0,1,None_cut,4.0,3,0,2,tomato_cut,3.333333333333324,3,1,0,None_cut,3.5416666666666567,3,2,2,tomato_salad,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,104.04591492116134,39.99760726061339,,plate,1,1.0,12.0,24.0,24.0,,tomato,3,0.2,30.0,,,4.0
6722,test,True,0,1,None_cut,4.0,3,0,2,tomato_cut,3.333333333333324,3,1,0,tomato,0.0,0,2,2,tomato_salad,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,103.54591492672108,39.997681819757275,,plate,1,1.0,12.0,24.0,24.0,,,3,0.2,30.0,,,4.0
6723,test,True,0,1,None_cut,4.0,3,0,2,tomato_cut,3.333333333333324,3,1,0,tomato,0.008333333333333333,0,2,2,tomato_salad,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,103.04591493228082,39.9977563789012,,plate,1,1.0,12.0,24.0,24.0,,,3,0.2,30.0,,,4.0
6724,test,True,0,1,None_cut,4.0,3,0,2,tomato_cut,3.333333333333324,3,1,0,tomato,0.016666666666666666,0,2,2,tomato_salad,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,102.54591493784056,39.99783093804513,,plate,1,1.0,12.0,24.0,24.0,,,3,0.2,30.0,,,4.0
6725,test,True,0,1,None_cut,4.0,3,0,2,tomato_cut,3.333333333333324,3,1,0,tomato,0.025,0,2,2,tomato_salad,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,102.0459149434003,39.99790549718905,,plate,1,1.0,12.0,24.0,24.0,,,3,0.2,30.0,,,4.0
6726,test,True,0,1,None_cut,4.0,3,0,2,tomato_cut,3.333333333333324,3,1,0,tomato,0.03333333333333333,0,2,2,tomato_salad,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,101.54591494896005,39.99798005633298,,plate,1,1.0,12.0,24.0,24.0,,,3,0.2,30.0,,,4.0
6727,test,True,0,1,None_cut,4.0,3,0,2,tomato_cut,3.333333333333324,3,1,0,tomato,0.041666666666666664,0,2,2,tomato_salad,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,101.04591495451979,39.9980546154769,,plate,1,1.0,12.0,24.0,24.0,,,3,0.2,30.0,,,4.0
6728,test,True,0,1,None_cut,4.0,3,0,2,tomato_cut,3.333333333333324,3,1,0,tomato,0.049999999999999996,0,2,2,tomato_salad,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,100.54591496007953,39.99812917462083,,plate,1,1.0,12.0,24.0,24.0,,,3,0.2,30.0,,,4.0
6729,test,True,0,1,None_cut,4.0,3,0,2,tomato_cut,3.333333333333324,3,1,0,tomato,0.05833333333333333,0,2,2,tomato_salad,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,100.04591496563927,39.998203733764754,,plate,1,1.0,12.0,24.0,24.0,,,3,0.2,30.0,,,4.0
6730,test,True,0,1,None_cut,4.0,3,0,2,tomato_cut,3.333333333333324,3,1,0,tomato,0.06666666666666667,0,2,2,tomato_salad,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,99.54591497119901,39.99827829290868,,plate,1,1.0,12.0,24.0,24.0,,,3,0.2,30.0,,,4.0
6731,test,True,0,1,None_cut,4.0,3,0,2,tomato_cut,3.333333333333324,3,1,0,tomato,0.075,0,2,2,tomato_salad,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,99.04591497675875,39.998352852052605,,plate,1,1.0,12.0,24.0,24.0,,,3,0.2,30.0,,,4.0
6732,test,True,0,1,None_cut,4.0,3,0,2,tomato_cut,3.333333333333324,3,1,0,tomato,0.08333333333333333,0,2,2,tomato_salad,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,98.5459149823185,39.99842741119653,,plate,1,1.0,12.0,24.0,24.0,,,3,0.2,30.0,,,4.0
6733,test,True,0,1,None_cut,4.0,3,0,2,tomato_cut,3.333333333333324,3,1,0,tomato,0.09166666666666666,0,2,2,tomato_salad,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,98.04591498787823,39.998501970340456,,plate,1,1.0,12.0,24.0,24.0,,,3,0.2,30.0,,,4.0
6734,test,True,0,1,None_cut,4.0,3,0,2,tomato_cut,3.333333333333324,3,1,0,tomato,0.09999999999999999,0,2,2,tomato_salad,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,97.54591499343798,39.99857652948438,,plate,1,1.0,12.0,24.0,24.0,,,3,0.2,30.0,,,4.0
6735,test,True,0,1,None_cut,4.0,3,0,2,tomato_cut,3.333333333333324,3,1,0,tomato,0.10833333333333332,0,2,2,tomato_salad,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,97.04591499899772,39.99865108862831,,plate,1,1.0,12.0,24.0,24.0,,,3,0.2,30.0,,,4.0
6736,test,True,0,1,None_cut,4.0,3,0,2,tomato_cut,3.333333333333324,3,1,0,tomato,0.11666666666666665,0,2,2,tomato_salad,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,96.54591500455746,39.99872564777223,,plate,1,1.0,12.0,24.0,24.0,,,3,0.2,30.0,,,4.0
6737,test,True,0,1,None_cut,4.0,3,0,2,tomato_cut,3.333333333333324,3,1,0,tomato,0.12499999999999999,0,2,2,tomato_salad,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,96.0459150101172,39.99880020691616,,plate,1,1.0,12.0,24.0,24.0,,,3,0.2,30.0,,,4.0
6738,test,True,0,1,None_cut,4.0,3,0,2,tomato_cut,3.333333333333324,3,1,0,tomato,0.13333333333333333,0,2,2,tomato_salad,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,95.54591501567694,39.998874766060084,,plate,1,1.0,12.0,24.0,24.0,,,3,0.2,30.0,,,4.0
6739,test,True,0,1,None_cut,4.0,3,0,2,tomato_cut,3.333333333333324,3,1,0,tomato,0.14166666666666666,0,2,2,tomato_salad,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,95.04591502123668,39.99894932520401,,plate,1,1.0,12.0,24.0,24.0,,,3,0.2,30.0,,,4.0
6740,test,True,0,1,None_cut,4.0,3,0,2,tomato_cut,3.333333333333324,3,1,0,tomato,0.15,0,2,2,tomato_salad,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,94.54591502679642,39.999023884347935,,plate,1,1.0,12.0,24.0,24.0,,,3,0.2,30.0,,,4.0
6741,test,True,0,1,None_cut,4.0,3,0,2,tomato_cut,3.333333333333324,3,1,0,tomato,0.15833333333333333,0,2,2,tomato_salad,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,94.04591503235616,39.99909844349186,,plate,1,1.0,12.0,24.0,24.0,,,3,0.2,30.0,,,4.0
6742,test,True,0,1,None_cut,4.0,3,0,2,tomato_cut,3.333333333333324,3,1,0,tomato,0.16666666666666666,0,2,2,tomato_salad,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,93.5459150379159,39.999173002635786,,plate,1,1.0,12.0,24.0,24.0,,,3,0.2,30.0,,,4.0
6743,test,True,0,1,None_cut,4.0,3,0,2,tomato_cut,3.333333333333324,3,1,0,tomato,0.175,0,2,2,tomato_salad,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,93.04591504347565,39.99924756177971,,plate,1,1.0,12.0,24.0,24.0,,,3,0.2,30.0,,,4.0
6744,test,True,0,1,None_cut,4.0,3,0,2,tomato_cut,3.333333333333324,3,1,0,tomato,0.18333333333333332,0,2,2,tomato_salad,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,92.54591504903539,39.99932212092364,,plate,1,1.0,12.0,24.0,24.0,,,3,0.2,30.0,,,4.0
6745,test,True,0,1,None_cut,4.0,3,0,2,tomato_cut,3.333333333333324,3,1,0,tomato,0.19166666666666665,0,2,2,tomato_salad,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,92.04591505459513,39.99939668006756,,plate,1,1.0,12.0,24.0,24.0,,,3,0.2,30.0,,,4.0
6746,test,True,0,1,None_cut,4.0,3,0,2,tomato_cut,3.333333333333324,3,1,0,tomato,0.19999999999999998,0,2,2,tomato_salad,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,91.54591506015487,39.99947123921149,,plate,1,1.0,12.0,24.0,24.0,,,3,0.2,30.0,,,4.0
6747,test,True,0,1,None_cut,4.0,3,0,2,tomato_cut,3.333333333333324,3,1,0,tomato,0.20833333333333331,0,2,2,tomato_salad,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,91.04591506571461,39.99954579835541,,plate,1,1.0,12.0,24.0,24.0,,,3,0.2,30.0,,,4.0
6748,test,True,0,1,None_cut,4.0,3,0,2,tomato_cut,3.333333333333324,3,1,0,tomato,0.21666666666666665,0,2,2,tomato_salad,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,90.54591507127435,39.99962035749934,,plate,1,1.0,12.0,24.0,24.0,,,3,0.2,30.0,,,4.0
6749,test,True,0,1,None_cut,4.0,3,0,2,tomato_cut,3.333333333333324,3,1,0,tomato,0.22499999999999998,0,2,2,tomato_salad,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,90.04591507683409,39.999694916643264,,plate,1,1.0,12.0,24.0,24.0,,,3,0.2,30.0,,,4.0
6750,test,True,0,1,None_cut,4.0,3,0,2,tomato_cut,3.333333333333324,3,1,0,tomato,0.2333333333333333,0,2,2,tomato_salad,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,89.54591508239383,39.99976947578719,,plate,1,1.0,12.0,24.0,24.0,,,3,0.2,30.0,,,4.0
6751,test,True,0,1,None_cut,4.0,3,0,2,tomato_cut,3.333333333333324,3,1,0,tomato,0.24166666666666664,0,2,2,tomato_salad,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,89.04591508795357,39.999844034931115,,plate,1,1.0,12.0,24.0,24.0,,,3,0.2,30.0,,,4.0
6752,test,True,0,1,None_cut,4.0,3,0,2,tomato_cut,3.333333333333324,3,1,0,tomato,0.24999999999999997,0,2,2,tomato_salad,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,88.54591509351332,39.99991859407504,,plate,1,1.0,12.0,24.0,24.0,,,3,0.2,30.0,,,4.0
6753,test,True,0,1,None_cut,4.0,3,0,2,tomato_cut,3.333333333333324,3,1,0,tomato,0.2583333333333333,0,2,2,tomato_salad,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,88.04591509740527,39.9999710560489,,plate,1,1.0,12.0,24.0,24.0,,,3,0.2,30.0,,,4.0
6754,test,True,0,1,None_cut,4.0,3,0,2,tomato_cut,3.333333333333324,3,1,0,tomato,0.26666666666666666,0,2,2,tomato_salad,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,87.54591509740573,39.99997195795927,,plate,1,1.0,12.0,24.0,24.0,,,3,0.2,30.0,,,4.0
6755,test,True,0,1,None_cut,4.0,3,0,2,tomato_cut,3.333333333333324,3,1,0,tomato,0.275,0,2,2,tomato_salad,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,87.04591509740618,39.99997285986964,,plate,1,1.0,12.0,24.0,24.0,,,3,0.2,30.0,,,4.0
6756,test,True,0,1,None_cut,4.0,3,0,2,tomato_cut,3.333333333333324,3,1,0,tomato,0.2833333333333334,0,2,2,tomato_salad,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,86.54591509740663,39.999973761780005,,plate,1,1.0,12.0,24.0,24.0,,,3,0.2,30.0,,,4.0
6757,test,True,0,1,None_cut,4.0,3,0,2,tomato_cut,3.333333333333324,3,1,0,tomato,0.29166666666666674,0,2,2,tomato_salad,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,86.04591509740709,39.999974663690374,,plate,1,1.0,12.0,24.0,24.0,,,3,0.2,30.0,,,4.0
6758,test,True,0,1,None_cut,4.0,3,0,2,tomato_cut,3.333333333333324,3,1,0,tomato,0.3000000000000001,0,2,2,tomato_salad,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,85.54591509740754,39.99997556560074,,plate,1,1.0,12.0,24.0,24.0,,,3,0.2,30.0,,,4.0
6759,test,True,0,1,None_cut,4.0,3,0,2,tomato_cut,3.333333333333324,3,1,0,tomato,0.30833333333333346,0,2,2,tomato_salad,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,85.045915097408,39.99997646751111,,plate,1,1.0,12.0,24.0,24.0,,,3,0.2,30.0,,,4.0
