tick,Counter_01_slot_x,Counter_01_slot_y,Counter_01_item,Counter_02_slot_x,Counter_02_slot_y,Counter_02_item,Counter_03_slot_x,Counter_03_slot_y,Counter_03_item,CuttingBoard_10_slot_x,CuttingBoard_10_slot_y,CuttingBoard_10_item,CuttingBoard_10_cut_time_accumulated,CuttingBoard_10_cut_stage,CuttingBoard_20_slot_x,CuttingBoard_20_slot_y,CuttingBoard_20_item,CuttingBoard_20_cut_time_accumulated,CuttingBoard_20_cut_stage,Counter_32_slot_x,Counter_32_slot_y,Counter_32_item,Counter_33_slot_x,Counter_33_slot_y,Counter_33_item,Counter_34_slot_x,Counter_34_slot_y,Counter_34_item,Counter_35_slot_x,Counter_35_slot_y,Counter_35_item,Dispenser_40_slot_x,Dispenser_40_slot_y,Dispenser_40_item,Dispenser_50_slot_x,Dispenser_50_slot_y,Dispenser_50_item,Dispenser_60_slot_x,Dispenser_60_slot_y,Dispenser_60_item,Delivery_63_slot_x,Delivery_63_slot_y,Delivery_63_item,Delivery_64_slot_x,Delivery_64_slot_y,Delivery_64_item,Dispenser_71_slot_x,Dispenser_71_slot_y,Dispenser_71_item,Delivery_73_slot_x,Delivery_73_slot_y,Delivery_73_item,Delivery_74_slot_x,Delivery_74_slot_y,Delivery_74_item,9cb9cf03c32728cf_score,player_58550d06_x,player_58550d06_y,player_58550d06_move_target,player_58550d06_item,player_58550d06_score,player_58550d06_cut_speed,player_58550d06_speed,player_bbfe6621_x,player_bbfe6621_y,player_bbfe6621_move_target,player_bbfe6621_item,player_bbfe6621_score,player_bbfe6621_cut_speed,player_bbfe6621_speed
3757,0,1,,0,2,,0,3,,1,0,tomato_cut,3.916666666666661,3,2,0,tomato,2.8749999999999982,2,3,2,plate,3,3,plate,3,4,plate,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,72.0,24.0,,tomato,2,1.0,30.0,40.0,24.0,,,1,1.0,30.0
3758,0,1,,0,2,,0,3,,1,0,tomato_cut,3.916666666666661,3,2,0,tomato,2.9166666666666647,2,3,2,plate,3,3,plate,3,4,plate,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,72.0,24.0,,tomato,2,1.0,30.0,40.0,24.0,,,1,1.0,30.0
3759,0,1,,0,2,,0,3,,1,0,tomato_cut,3.916666666666661,3,2,0,tomato,2.9583333333333313,2,3,2,plate,3,3,plate,3,4,plate,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,72.0,24.0,,tomato,2,1.0,30.0,40.0,24.0,,,1,1.0,30.0
3760,0,1,,0,2,,0,3,,1,0,tomato_cut,3.916666666666661,3,2,0,tomato,2.999999999999998,2,3,2,plate,3,3,plate,3,4,plate,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,72.0,24.0,,tomato,2,1.0,30.0,40.0,24.0,,,1,1.0,30.0
3761,0,1,,0,2,,0,3,,1,0,tomato_cut,3.916666666666661,3,2,0,tomato_cut,3.0416666666666643,3,3,2,plate,3,3,plate,3,4,plate,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,72.0,24.0,,tomato,2,1.0,30.0,40.0,24.0,,,1,1.0,30.0
3762,0,1,,0,2,,0,3,,1,0,tomato_cut,3.916666666666661,3,2,0,tomato_cut,3.083333333333331,3,3,2,plate,3,3,plate,3,4,plate,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,72.0,24.0,,tomato,2,1.0,30.0,40.0,24.0,,,1,1.0,30.0
3763,0,1,,0,2,,0,3,,1,0,tomato_cut,3.916666666666661,3,2,0,tomato_cut,3.1249999999999973,3,3,2,plate,3,3,plate,3,4,plate,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,72.0,24.0,,tomato,2,1.0,30.0,40.0,24.0,,,1,1.0,30.0
3764,0,1,,0,2,,0,3,,1,0,tomato_cut,3.916666666666661,3,2,0,tomato_cut,3.166666666666664,3,3,2,plate,3,3,plate,3,4,plate,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,72.0,24.0,,tomato,2,1.0,30.0,40.0,24.0,,,1,1.0,30.0
3765,0,1,,0,2,,0,3,,1,0,tomato_cut,3.916666666666661,3,2,0,tomato_cut,3.2083333333333304,3,3,2,plate,3,3,plate,3,4,plate,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,72.0,24.0,,tomato,2,1.0,30.0,40.0,24.0,,,1,1.0,30.0
3766,0,1,,0,2,,0,3,,1,0,tomato_cut,3.916666666666661,3,2,0,tomato_cut,3.249999999999997,3,3,2,plate,3,3,plate,3,4,plate,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,72.0,24.0,,tomato,2,1.0,30.0,40.0,24.0,,,1,1.0,30.0
3767,0,1,,0,2,,0,3,,1,0,tomato_cut,3.916666666666661,3,2,0,tomato_cut,3.2916666666666634,3,3,2,plate,3,3,plate,3,4,plate,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,72.0,24.0,,tomato,2,1.0,30.0,40.0,24.0,,,1,1.0,30.0
3768,0,1,,0,2,,0,3,,1,0,tomato_cut,3.916666666666661,3,2,0,tomato_cut,3.33333333333333,3,3,2,plate,3,3,plate,3,4,plate,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,72.0,24.0,,tomato,2,1.0,30.0,40.0,24.0,,,1,1.0,30.0
3769,0,1,,0,2,,0,3,,1,0,tomato_cut,3.916666666666661,3,2,0,tomato_cut,3.3749999999999964,3,3,2,plate,3,3,plate,3,4,plate,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,72.0,24.0,,tomato,2,1.0,30.0,40.0,24.0,,,1,1.0,30.0
3770,0,1,,0,2,,0,3,,1,0,tomato_cut,3.916666666666661,3,2,0,tomato_cut,3.416666666666663,3,3,2,plate,3,3,plate,3,4,plate,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,72.0,24.0,,tomato,2,1.0,30.0,40.0,24.0,,,1,1.0,30.0
3771,0,1,,0,2,,0,3,,1,0,tomato_cut,3.916666666666661,3,2,0,tomato_cut,3.4583333333333295,3,3,2,plate,3,3,plate,3,4,plate,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,72.0,24.0,,tomato,2,1.0,30.0,40.0,24.0,,,1,1.0,30.0
3772,0,1,,0,2,,0,3,,1,0,tomato_cut,3.916666666666661,3,2,0,tomato_cut,3.499999999999996,3,3,2,plate,3,3,plate,3,4,plate,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,72.0,24.0,,tomato,2,1.0,30.0,40.0,24.0,,,1,1.0,30.0
3773,0,1,,0,2,,0,3,,1,0,tomato_cut,3.916666666666661,3,2,0,tomato_cut,3.5416666666666625,3,3,2,plate,3,3,plate,3,4,plate,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,72.0,25.24999999999993,,tomato,2,1.0,30.0,40.0,24.0,,,1,1.0,30.0
3774,0,1,,0,2,,0,3,,1,0,tomato_cut,3.916666666666661,3,2,0,tomato_cut,3.583333333333329,3,3,2,plate,3,3,plate,3,4,plate,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,72.0,26.499999999999858,,tomato,2,1.0,30.0,40.0,24.0,,,1,1.0,30.0
3775,0,1,,0,2,,0,3,,1,0,tomato_cut,3.916666666666661,3,2,0,tomato_cut,3.6249999999999956,3,3,2,plate,3,3,plate,3,4,plate,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,72.0,27.749999999999787,,tomato,2,1.0,30.0,40.0,24.0,,,1,1.0,30.0
3776,0,1,,0,2,,0,3,,1,0,tomato_cut,3.916666666666661,3,2,0,tomato_cut,3.666666666666662,3,3,2,plate,3,3,plate,3,4,plate,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,72.0,28.999999999999716,,tomato,2,1.0,30.0,40.0,24.0,,,1,1.0,30.0
3777,0,1,,0,2,,0,3,,1,0,tomato_cut,3.916666666666661,3,2,0,tomato_cut,3.7083333333333286,3,3,2,plate,3,3,plate,3,4,plate,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,72.0,30.249999999999645,,tomato,2,1.0,30.0,40.0,24.0,,,1,1.0,30.0
3778,0,1,,0,2,,0,3,,1,0,tomato_cut,3.916666666666661,3,2,0,tomato_cut,3.749999999999995,3,3,2,plate,3,3,plate,3,4,plate,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,72.0,31.499999999999574,,tomato,2,1.0,30.0,40.0,24.0,,,1,1.0,30.0
3779,0,1,,0,2,,0,3,,1,0,tomato_cut,3.916666666666661,3,2,0,tomato_cut,3.7916666666666616,3,3,2,plate,3,3,plate,3,4,plate,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,72.0,32.749999999999716,,tomato,2,1.0,30.0,40.0,24.0,,,1,1.0,30.0
3780,0,1,,0,2,,0,3,,1,0,tomato_cut,3.916666666666661,3,2,0,tomato_cut,3.833333333333328,3,3,2,plate,3,3,plate,3,4,plate,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,72.0,34.0,,tomato,2,1.0,30.0,40.0,24.0,,,1,1.0,30.0
3781,0,1,,0,2,,0,3,,1,0,tomato_cut,3.916666666666661,3,2,0,tomato_cut,3.8749999999999947,3,3,2,plate,3,3,plate,3,4,plate,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,72.0,35.250000000000284,,tomato,2,1.0,30.0,40.0,24.0,,,1,1.0,30.0
3782,0,1,,0,2,,0,3,,1,0,tomato_cut,3.916666666666661,3,2,0,tomato_cut,3.916666666666661,3,3,2,plate,3,3,plate,3,4,plate,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,72.0,36.50000000000057,,tomato,2,1.0,30.0,40.0,24.0,,,1,1.0,30.0
3783,0,1,,0,2,,0,3,,1,0,tomato_cut,3.916666666666661,3,2,0,tomato_cut,3.9583333333333277,3,3,2,plate,3,3,plate,3,4,plate,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,72.0,37.75000000000085,,tomato,2,1.0,30.0,40.0,24.0,,,1,1.0,30.0
3784,0,1,,0,2,,0,3,,1,0,tomato_cut,3.916666666666661,3,2,0,tomato_cut,3.9999999999999942,3,3,2,plate,3,3,plate,3,4,plate,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,72.0,39.00000000000114,,tomato,2,1.0,30.0,40.0,24.0,,,1,1.0,30.0
3785,0,1,,0,2,,0,3,,1,0,tomato_cut,3.916666666666661,3,2,0,tomato_cut,4.0,3,3,2,plate,3,3,plate,3,4,plate,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,72.0,40.25000000000142,,tomato,2,1.0,30.0,40.0,24.0,,,1,1.0,30.0
3786,0,1,,0,2,,0,3,,1,0,tomato_cut,3.916666666666661,3,2,0,tomato_cut,4.0,3,3,2,plate,3,3,plate,3,4,plate,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,72.0,41.500000000001705,,tomato,2,1.0,30.0,40.0,24.0,,,1,1.0,30.0
3787,0,1,,0,2,,0,3,,1,0,tomato_cut,3.916666666666661,3,2,0,tomato_cut,4.0,3,3,2,plate,3,3,plate,3,4,plate,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,72.0,42.75000000000199,,tomato,2,1.0,30.0,40.0,24.0,,,1,1.0,30.0
3788,0,1,,0,2,,0,3,,1,0,tomato_cut,3.916666666666661,3,2,0,tomato_cut,4.0,3,3,2,plate,3,3,plate,3,4,plate,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,72.0,44.000000000002274,,tomato,2,1.0,30.0,40.0,24.0,,,1,1.0,30.0
3789,0,1,,0,2,,0,3,,1,0,tomato_cut,3.916666666666661,3,2,0,tomato_cut,4.0,3,3,2,plate,3,3,plate,3,4,plate,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,72.0,45.25000000000256,,tomato,2,1.0,30.0,40.0,24.0,,,1,1.0,30.0
3790,0,1,,0,2,,0,3,,1,0,tomato_cut,3.916666666666661,3,2,0,tomato_cut,4.0,3,3,2,plate,3,3,plate,3,4,plate,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,72.0,46.50000000000284,,tomato,2,1.0,30.0,40.0,24.0,,,1,1.0,30.0
3791,0,1,,0,2,,0,3,,1,0,tomato_cut,3.916666666666661,3,2,0,tomato_cut,4.0,3,3,2,plate,3,3,plate,3,4,plate,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,72.0,47.750000000003126,,tomato,2,1.0,30.0,40.0,24.0,,,1,1.0,30.0
3792,0,1,,0,2,,0,3,,1,0,tomato_cut,3.916666666666661,3,2,0,tomato_cut,4.0,3,3,2,plate,3,3,plate,3,4,plate,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,72.0,49.00000000000341,,tomato,2,1.0,30.0,40.0,24.0,,,1,1.0,30.0
3793,0,1,,0,2,,0,3,,1,0,tomato_cut,3.916666666666661,3,2,0,tomato_cut,4.0,3,3,2,plate,3,3,plate,3,4,plate,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,72.0,50.250000000003695,,tomato,2,1.0,30.0,40.0,24.0,,,1,1.0,30.0
3794,0,1,,0,2,,0,3,,1,0,tomato_cut,3.916666666666661,3,2,0,tomato_cut,4.0,3,3,2,plate,3,3,plate,3,4,plate,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,72.0,51.50000000000398,,tomato,2,1.0,30.0,40.0,24.0,,,1,1.0,30.0
3795,0,1,,0,2,,0,3,,1,0,tomato_cut,3.916666666666661,3,2,0,tomato_cut,4.0,3,3,2,plate,3,3,plate,3,4,plate,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,72.0,52.75000000000426,,tomato,2,1.0,30.0,40.0,24.0,,,1,1.0,30.0
3796,0,1,,0,2,,0,3,,1,0,tomato_cut,3.916666666666661,3,2,0,tomato_cut,4.0,3,3,2,plate,3,3,plate,3,4,plate,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,72.0,54.00000000000455,,tomato,2,1.0,30.0,40.0,24.0,,,1,1.0,30.0
3797,0,1,,0,2,,0,3,,1,0,tomato_cut,3.916666666666661,3,2,0,tomato_cut,4.0,3,3,2,plate,3,3,plate,3,4,plate,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,72.0,55.25000000000483,,tomato,2,1.0,30.0,40.0,24.0,,,1,1.0,30.0
3798,0,1,,0,2,,0,3,,1,0,tomato_cut,3.916666666666661,3,2,0,tomato_cut,4.0,3,3,2,plate,3,3,plate,3,4,plate,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,72.0,56.500000000005116,,tomato,2,1.0,30.0,40.0,24.0,,,1,1.0,30.0
3799,0,1,,0,2,,0,3,,1,0,tomato_cut,3.916666666666661,3,2,0,tomato_cut,4.0,3,3,2,plate,3,3,plate,3,4,plate,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,72.0,57.7500000000054,,tomato,2,1.0,30.0,40.0,24.0,,,1,1.0,30.0
3800,0,1,,0,2,,0,3,,1,0,tomato_cut,3.916666666666661,3,2,0,tomato_cut,4.0,3,3,2,plate,3,3,plate,3,4,plate,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,72.0,59.000000000005684,,tomato,2,1.0,30.0,40.0,24.0,,,1,1.0,30.0
3801,0,1,,0,2,,0,3,,1,0,tomato_cut,3.916666666666661,3,2,0,tomato_cut,4.0,3,3,2,plate,3,3,plate,3,4,plate,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,72.0,60.25000000000597,,tomato,2,1.0,30.0,40.0,24.0,,,1,1.0,30.0
3802,0,1,,0,2,,0,3,,1,0,tomato_cut,3.916666666666661,3,2,0,tomato_cut,4.0,3,3,2,plate,3,3,plate,3,4,plate,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,72.0,61.50000000000625,,tomato,2,1.0,30.0,40.0,24.0,,,1,1.0,30.0
3803,0,1,,0,2,,0,3,,1,0,tomato_cut,3.916666666666661,3,2,0,tomato_cut,4.0,3,3,2,plate,3,3,plate,3,4,plate,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,72.0,62.75000000000654,,tomato,2,1.0,30.0,40.0,24.0,,,1,1.0,30.0
3804,0,1,,0,2,,0,3,,1,0,tomato_cut,3.916666666666661,3,2,0,tomato_cut,4.0,3,3,2,plate,3,3,plate,3,4,plate,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,72.0,64.00000000000682,,tomato,2,1.0,30.0,40.0,24.0,,,1,1.0,30.0
3805,0,1,,0,2,,0,3,,1,0,tomato_cut,3.916666666666661,3,2,0,tomato_cut,4.0,3,3,2,plate,3,3,plate,3,4,plate,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,72.0,65.2500000000071,,tomato,2,1.0,30.0,40.0,24.0,,,1,1.0,30.0
3806,0,1,,0,2,,0,3,,1,0,tomato_cut,3.916666666666661,3,2,0,tomato_cut,4.0,3,3,2,plate,3,3,plate,3,4,plate,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,72.0,66.50000000000739,,tomato,2,1.0,30.0,40.0,24.0,,,1,1.0,30.0
3807,0,1,,0,2,,0,3,,1,0,tomato_cut,3.916666666666661,3,2,0,tomato_cut,4.0,3,3,2,plate,3,3,plate,3,4,plate,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,72.0,67.75000000000767,,tomato,2,1.0,30.0,40.0,24.0,,,1,1.0,30.0
3808,0,1,,0,2,,0,3,,1,0,tomato_cut,3.916666666666661,3,2,0,tomato_cut,4.0,3,3,2,plate,3,3,plate,3,4,plate,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,72.0,69.00000000000796,,tomato,2,1.0,30.0,40.0,24.0,,,1,1.0,30.0
3809,0,1,,0,2,,0,3,,1,0,tomato_cut,3.916666666666661,3,2,0,tomato_cut,4.0,3,3,2,plate,3,3,plate,3,4,plate,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,72.0,70.25000000000824,,tomato,2,1.0,30.0,40.0,24.0,,,1,1.0,30.0
3810,0,1,,0,2,,0,3,,1,0,tomato_cut,3.916666666666661,3,2,0,tomato_cut,4.0,3,3,2,plate,3,3,plate,3,4,plate,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,72.0,71.50000000000853,,tomato,2,1.0,30.0,40.0,24.0,,,1,1.0,30.0
3811,0,1,,0,2,,0,3,,1,0,tomato_cut,3.916666666666661,3,2,0,tomato_cut,4.0,3,3,2,plate,3,3,plate,3,4,plate,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,72.0,72.75000000000881,,tomato,2,1.0,30.0,40.0,24.0,,,1,1.0,30.0
3812,0,1,,0,2,,0,3,,1,0,tomato_cut,3.916666666666661,3,2,0,tomato_cut,4.0,3,3,2,plate,3,3,plate,3,4,plate,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,72.0,74.0000000000091,,tomato,2,1.0,30.0,40.0,24.0,,,1,1.0,30.0
3813,0,1,,0,2,,0,3,,1,0,tomato_cut,3.916666666666661,3,2,0,tomato_cut,4.0,3,3,2,plate,3,3,plate,3,4,plate,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,72.0,75.25000000000938,,tomato,2,1.0,30.0,40.0,24.0,,,1,1.0,30.0
3814,0,1,,0,2,,0,3,,1,0,tomato_cut,3.916666666666661,3,2,0,tomato_cut,4.0,3,3,2,plate,3,3,plate,3,4,plate,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,72.0,76.50000000000966,,tomato,2,1.0,30.0,40.0,24.0,,,1,1.0,30.0
3815,0,1,,0,2,,0,3,,1,0,tomato_cut,3.916666666666661,3,2,0,tomato_cut,4.0,3,3,2,plate,3,3,plate,3,4,plate,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,72.0,77.75000000000995,,tomato,2,1.0,30.0,40.0,24.0,,,1,1.0,30.0
3816,0,1,,0,2,,0,3,,1,0,tomato_cut,3.916666666666661,3,2,0,tomato_cut,4.0,3,3,2,plate,3,3,plate,3,4,plate,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,72.0,79.00000000001023,,tomato,2,1.0,30.0,40.0,24.0,,,1,1.0,30.0
3817,0,1,,0,2,,0,3,,1,0,tomato_cut,3.916666666666661,3,2,0,tomato_cut,4.0,3,3,2,plate,3,3,plate,3,4,plate,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,72.0,80.25000000001052,,tomato,2,1.0,30.0,40.0,24.0,,,1,1.0,30.0
3818,0,1,,0,2,,0,3,,1,0,tomato_cut,3.916666666666661,3,2,0,tomato_cut,4.0,3,3,2,plate,3,3,plate,3,4,plate,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,72.0,81.5000000000108,,tomato,2,1.0,30.0,40.0,24.0,,,1,1.0,30.0
3819,0,1,,0,2,,0,3,,1,0,tomato_cut,3.916666666666661,3,2,0,tomato_cut,4.0,3,3,2,plate,3,3,plate,3,4,plate,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,72.0,82.75000000001108,,tomato,2,1.0,30.0,40.0,24.0,,,1,1.0,30.0
3820,0,1,,0,2,,0,3,,1,0,tomato_cut,3.916666666666661,3,2,0,tomato_cut,4.0,3,3,2,plate,3,3,plate,3,4,plate,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,72.0,84.00000000001137,,tomato,2,1.0,30.0,40.0,25.24999999999993,,,1,1.0,30.0
3821,0,1,,0,2,,0,3,,1,0,tomato_cut,3.916666666666661,3,2,0,tomato_cut,4.0,3,3,2,plate,3,3,plate,3,4,plate,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,72.0,85.25000000001165,,tomato,2,1.0,30.0,40.0,26.499999999999858,,,1,1.0,30.0
3822,0,1,,0,2,,0,3,,1,0,tomato_cut,3.916666666666661,3,2,0,tomato_cut,4.0,3,3,2,plate,3,3,plate,3,4,plate,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,72.0,86.50000000001194,,tomato,2,1.0,30.0,40.0,27.749999999999787,,,1,1.0,30.0
3823,0,1,,0,2,,0,3,,1,0,tomato_cut,3.916666666666661,3,2,0,tomato_cut,4.0,3,3,2,plate,3,3,plate,3,4,plate,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,72.0,87.75000000001222,,tomato,2,1.0,30.0,40.0,28.999999999999716,,,1,1.0,30.0
3824,0,1,,0,2,,0,3,,1,0,tomato_cut,3.916666666666661,3,2,0,tomato_cut,4.0,3,3,2,plate,3,3,plate,3,4,plate,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,71.15675848912588,88.65378202977104,,tomato,2,1.0,30.0,40.0,30.249999999999645,,,1,1.0,30.0
3825,0,1,,0,2,,0,3,,1,0,tomato_cut,3.916666666666661,3,2,0,tomato_cut,4.0,3,3,2,plate,3,3,plate,3,4,plate,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,70.27838191529867,89.54313831076979,,tomato,2,1.0,30.0,40.0,31.499999999999574,,,1,1.0,30.0
3826,0,1,,0,2,,0,3,,1,0,tomato_cut,3.916666666666661,3,2,0,tomato_cut,4.0,3,3,2,plate,3,3,plate,3,4,plate,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,69.40000534147146,90.43249459176855,,tomato,2,1.0,30.0,40.0,32.749999999999716,,,1,1.0,30.0
3827,0,1,,0,2,,0,3,,1,0,tomato_cut,3.916666666666661,3,2,0,tomato_cut,4.0,3,3,2,plate,3,3,plate,3,4,plate,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,68.52162876764424,91.3218508727673,,tomato,2,1.0,30.0,40.0,34.0,,,1,1.0,30.0
