tick,phase,collision,CuttingBoard_01_slot_x,CuttingBoard_01_slot_y,CuttingBoard_01_item,CuttingBoard_01_cut_time_accumulated,CuttingBoard_01_cut_stage,CuttingBoard_02_slot_x,CuttingBoard_02_slot_y,CuttingBoard_02_item,CuttingBoard_02_cut_time_accumulated,CuttingBoard_02_cut_stage,CuttingBoard_10_slot_x,CuttingBoard_10_slot_y,CuttingBoard_10_item,CuttingBoard_10_cut_time_accumulated,CuttingBoard_10_cut_stage,Counter_22_slot_x,Counter_22_slot_y,Counter_22_item,Counter_23_slot_x,Counter_23_slot_y,Counter_23_item,Counter_24_slot_x,Counter_24_slot_y,Counter_24_item,Counter_25_slot_x,Counter_25_slot_y,Counter_25_item,Counter_26_slot_x,Counter_26_slot_y,Counter_26_item,Counter_27_slot_x,Counter_27_slot_y,Counter_27_item,Dispenser_50_slot_x,Dispenser_50_slot_y,Dispenser_50_item,Delivery_53_slot_x,Delivery_53_slot_y,Delivery_53_item,Dispenser_60_slot_x,Dispenser_60_slot_y,Dispenser_60_item,Delivery_63_slot_x,Delivery_63_slot_y,Delivery_63_item,Delivery_73_slot_x,Delivery_73_slot_y,Delivery_73_item,Dispenser_80_slot_x,Dispenser_80_slot_y,Dispenser_80_item,Delivery_83_slot_x,Delivery_83_slot_y,Delivery_83_item,Dispenser_91_slot_x,Dispenser_91_slot_y,Dispenser_91_item,Delivery_93_slot_x,Delivery_93_slot_y,Delivery_93_item,ddc978a504b5153a_score,player_5578053e_x,player_5578053e_y,player_5578053e_move_target,player_5578053e_item,player_5578053e_score,player_5578053e_cut_speed,player_5578053e_speed,player_895f198b_x,player_895f198b_y,player_895f198b_move_target,player_895f198b_item,player_895f198b_score,player_895f198b_cut_speed,player_895f198b_speed,c5820e5b79f7618e_score,3c81214969c31ba9_message,31602801c5fa9794_score
6845,test,True,0,1,None_cut,4.0,3,0,2,tomato,1.875000000000001,1,1,0,None_cut,3.749999999999995,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,63.7500000000054,,,3,1.0,30.0,40.0,24.0,,tomato_salad,3,1.0,30.0,,,6.0
6846,test,True,0,1,None_cut,4.0,3,0,2,tomato,1.875000000000001,1,1,0,None_cut,3.749999999999995,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,65.00000000000568,,,3,1.0,30.0,40.0,24.0,,tomato_salad,3,1.0,30.0,,,6.0
6847,test,True,0,1,None_cut,4.0,3,0,2,tomato,1.875000000000001,1,1,0,None_cut,3.749999999999995,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,66.25000000000597,,,3,1.0,30.0,40.0,24.0,,tomato_salad,3,1.0,30.0,,,6.0
6848,test,True,0,1,None_cut,4.0,3,0,2,tomato,1.875000000000001,1,1,0,None_cut,3.749999999999995,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,67.50000000000625,,,3,1.0,30.0,40.0,24.0,,tomato_salad,3,1.0,30.0,,,6.0
6849,test,True,0,1,None_cut,4.0,3,0,2,tomato,1.875000000000001,1,1,0,None_cut,3.749999999999995,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,68.75000000000654,,,3,1.0,30.0,40.0,24.0,,tomato_salad,3,1.0,30.0,,,6.0
6850,test,True,0,1,None_cut,4.0,3,0,2,tomato,1.875000000000001,1,1,0,None_cut,3.749999999999995,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,70.00000000000682,,,3,1.0,30.0,40.0,24.0,,tomato_salad,3,1.0,30.0,,,6.0
6851,test,True,0,1,None_cut,4.0,3,0,2,tomato,1.875000000000001,1,1,0,None_cut,3.749999999999995,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,71.2500000000071,,,3,1.0,30.0,40.0,24.0,,tomato_salad,3,1.0,30.0,,,6.0
6852,test,True,0,1,None_cut,4.0,3,0,2,tomato,1.875000000000001,1,1,0,None_cut,3.749999999999995,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,72.50000000000739,,,3,1.0,30.0,40.0,24.0,,tomato_salad,3,1.0,30.0,,,6.0
6853,test,True,0,1,None_cut,4.0,3,0,2,tomato,1.875000000000001,1,1,0,None_cut,3.749999999999995,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,73.75000000000767,,,3,1.0,30.0,40.0,24.0,,tomato_salad,3,1.0,30.0,,,6.0
6854,test,True,0,1,None_cut,4.0,3,0,2,tomato,1.875000000000001,1,1,0,None_cut,3.749999999999995,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,75.00000000000796,,,3,1.0,30.0,40.0,24.0,,tomato_salad,3,1.0,30.0,,,6.0
6855,test,True,0,1,None_cut,4.0,3,0,2,tomato,1.875000000000001,1,1,0,None_cut,3.749999999999995,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,76.25000000000824,,,3,1.0,30.0,40.0,24.0,,tomato_salad,3,1.0,30.0,,,6.0
6856,test,True,0,1,None_cut,4.0,3,0,2,tomato,1.875000000000001,1,1,0,None_cut,3.749999999999995,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,77.50000000000853,,,3,1.0,30.0,40.0,24.0,,tomato_salad,3,1.0,30.0,,,6.0
6857,test,True,0,1,None_cut,4.0,3,0,2,tomato,1.875000000000001,1,1,0,None_cut,3.749999999999995,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,78.75000000000881,,,3,1.0,30.0,40.0,24.0,,tomato_salad,3,1.0,30.0,,,6.0
6858,test,True,0,1,None_cut,4.0,3,0,2,tomato,1.875000000000001,1,1,0,None_cut,3.749999999999995,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,80.0000000000091,,,3,1.0,30.0,40.0,24.0,,tomato_salad,3,1.0,30.0,,,6.0
6859,test,True,0,1,None_cut,4.0,3,0,2,tomato,1.875000000000001,1,1,0,None_cut,3.749999999999995,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,81.25000000000938,,,3,1.0,30.0,40.0,24.0,,tomato_salad,3,1.0,30.0,,,6.0
6860,test,True,0,1,None_cut,4.0,3,0,2,tomato,1.875000000000001,1,1,0,None_cut,3.749999999999995,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,82.50000000000966,,,3,1.0,30.0,40.0,24.0,,tomato_salad,3,1.0,30.0,,,6.0
6861,test,True,0,1,None_cut,4.0,3,0,2,tomato,1.875000000000001,1,1,0,None_cut,3.749999999999995,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,83.75000000000995,,,3,1.0,30.0,40.0,24.0,,tomato_salad,3,1.0,30.0,,,6.0
6862,test,True,0,1,None_cut,4.0,3,0,2,tomato,1.875000000000001,1,1,0,None_cut,3.749999999999995,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,85.00000000001023,,,3,1.0,30.0,41.250000000000284,24.0,,tomato_salad,3,1.0,30.0,,,6.0
6863,test,True,0,1,None_cut,4.0,3,0,2,tomato,1.875000000000001,1,1,0,None_cut,3.749999999999995,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,86.25000000001052,,,3,1.0,30.0,42.50000000000057,24.0,,tomato_salad,3,1.0,30.0,,,6.0
6864,test,True,0,1,None_cut,4.0,3,0,2,tomato,1.875000000000001,1,1,0,None_cut,3.749999999999995,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,87.5000000000108,,,3,1.0,30.0,43.75000000000085,24.0,,tomato_salad,3,1.0,30.0,,,6.0
6865,test,True,0,1,None_cut,4.0,3,0,2,tomato,1.875000000000001,1,1,0,None_cut,3.749999999999995,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,88.75000000001108,,,3,1.0,30.0,45.00000000000114,24.0,,tomato_salad,3,1.0,30.0,,,6.0
6866,test,True,0,1,None_cut,4.0,3,0,2,tomato,1.875000000000001,1,1,0,None_cut,3.749999999999995,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,90.00000000001137,,,3,1.0,30.0,46.25000000000142,24.0,,tomato_salad,3,1.0,30.0,,,6.0
6867,test,True,0,1,None_cut,4.0,3,0,2,tomato,1.875000000000001,1,1,0,None_cut,3.749999999999995,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,91.25000000001165,,,3,1.0,30.0,47.500000000001705,24.0,,tomato_salad,3,1.0,30.0,,,6.0
6868,test,True,0,1,None_cut,4.0,3,0,2,tomato,1.875000000000001,1,1,0,None_cut,3.749999999999995,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,92.50000000001194,,,3,1.0,30.0,48.75000000000199,24.0,,tomato_salad,3,1.0,30.0,,,6.0
6869,test,True,0,1,None_cut,4.0,3,0,2,tomato,1.875000000000001,1,1,0,None_cut,3.749999999999995,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,93.75000000001222,,,3,1.0,30.0,50.000000000002274,24.0,,tomato_salad,3,1.0,30.0,,,6.0
6870,test,True,0,1,None_cut,4.0,3,0,2,tomato,1.875000000000001,1,1,0,None_cut,3.749999999999995,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,95.0000000000125,,,3,1.0,30.0,51.25000000000256,24.0,,tomato_salad,3,1.0,30.0,,,6.0
6871,test,True,0,1,None_cut,4.0,3,0,2,tomato,1.875000000000001,1,1,0,None_cut,3.749999999999995,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,96.25000000001279,,,3,1.0,30.0,52.50000000000284,24.0,,tomato_salad,3,1.0,30.0,,,6.0
6872,test,True,0,1,None_cut,4.0,3,0,2,tomato,1.875000000000001,1,1,0,None_cut,3.749999999999995,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,97.50000000001307,,,3,1.0,30.0,53.750000000003126,24.0,,tomato_salad,3,1.0,30.0,,,6.0
6873,test,True,0,1,None_cut,4.0,3,0,2,tomato,1.875000000000001,1,1,0,None_cut,3.749999999999995,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,98.75000000001336,,,3,1.0,30.0,55.00000000000341,24.0,,tomato_salad,3,1.0,30.0,,,6.0
6874,test,True,0,1,None_cut,4.0,3,0,2,tomato,1.875000000000001,1,1,0,None_cut,3.749999999999995,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,100.00000000001364,,,3,1.0,30.0,56.250000000003695,24.0,,tomato_salad,3,1.0,30.0,,,6.0
6875,test,True,0,1,None_cut,4.0,3,0,2,tomato,1.875000000000001,1,1,0,None_cut,3.749999999999995,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,98.75000000001336,,,3,1.0,30.0,57.50000000000398,24.0,,tomato_salad,3,1.0,30.0,,,6.0
6876,test,True,0,1,None_cut,4.0,3,0,2,tomato,1.875000000000001,1,1,0,None_cut,3.749999999999995,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,97.50000000001307,,,3,1.0,30.0,58.75000000000426,24.0,,tomato_salad,3,1.0,30.0,,,6.0
6877,test,True,0,1,None_cut,4.0,3,0,2,tomato,1.875000000000001,1,1,0,None_cut,3.749999999999995,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,96.25000000001279,,,3,1.0,30.0,60.00000000000455,24.0,,tomato_salad,3,1.0,30.0,,,6.0
6878,test,True,0,1,None_cut,4.0,3,0,2,tomato,1.875000000000001,1,1,0,None_cut,3.749999999999995,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,95.0000000000125,,,3,1.0,30.0,61.25000000000483,24.0,,tomato_salad,3,1.0,30.0,,,6.0
6879,test,True,0,1,None_cut,4.0,3,0,2,tomato,1.875000000000001,1,1,0,None_cut,3.749999999999995,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,93.75000000001222,,,3,1.0,30.0,62.500000000005116,24.0,,tomato_salad,3,1.0,30.0,,,6.0
6880,test,True,0,1,None_cut,4.0,3,0,2,tomato,1.875000000000001,1,1,0,None_cut,3.749999999999995,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,92.50000000001194,,,3,1.0,30.0,63.7500000000054,24.0,,tomato_salad,3,1.0,30.0,,,6.0
6881,test,True,0,1,None_cut,4.0,3,0,2,tomato,1.875000000000001,1,1,0,None_cut,3.749999999999995,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,91.25000000001165,,,3,1.0,30.0,65.00000000000568,24.0,,tomato_salad,3,1.0,30.0,,,6.0
6882,test,True,0,1,None_cut,4.0,3,0,2,tomato,1.875000000000001,1,1,0,None_cut,3.749999999999995,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,90.00000000001137,,,3,1.0,30.0,66.25000000000597,24.0,,tomato_salad,3,1.0,30.0,,,6.0
6883,test,True,0,1,None_cut,4.0,3,0,2,tomato,1.875000000000001,1,1,0,None_cut,3.749999999999995,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,88.75000000001108,,,3,1.0,30.0,67.50000000000625,24.0,,tomato_salad,3,1.0,30.0,,,6.0
6884,test,True,0,1,None_cut,4.0,3,0,2,tomato,1.875000000000001,1,1,0,None_cut,3.749999999999995,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,87.5000000000108,,,3,1.0,30.0,68.75000000000654,24.0,,tomato_salad,3,1.0,30.0,,,6.0
6885,test,True,0,1,None_cut,4.0,3,0,2,tomato,1.875000000000001,1,1,0,None_cut,3.749999999999995,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,86.25000000001052,,,3,1.0,30.0,70.00000000000682,24.0,,tomato_salad,3,1.0,30.0,,,6.0
6886,test,True,0,1,None_cut,4.0,3,0,2,tomato,1.875000000000001,1,1,0,None_cut,3.749999999999995,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,85.00000000001023,,,3,1.0,30.0,71.2500000000071,24.0,,tomato_salad,3,1.0,30.0,,,6.0
6887,test,True,0,1,None_cut,4.0,3,0,2,tomato,1.875000000000001,1,1,0,None_cut,3.749999999999995,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,83.75000000000995,,,3,1.0,30.0,72.29803951736653,24.49189088134284,,tomato_salad,3,1.0,30.0,,,6.0
6888,test,True,0,1,None_cut,4.0,3,0,2,tomato,1.875000000000001,1,1,0,None_cut,3.749999999999995,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,82.50000000000966,,,3,1.0,30.0,73.18739579836529,25.37026745516934,,tomato_salad,3,1.0,30.0,,,6.0
6889,test,True,0,1,None_cut,4.0,3,0,2,tomato,1.875000000000001,1,1,0,None_cut,3.749999999999995,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,81.25000000000938,,,3,1.0,30.0,74.07675207936404,26.24864402899584,,tomato_salad,3,1.0,30.0,,,6.0
6890,test,True,0,1,None_cut,4.0,3,0,2,tomato,1.875000000000001,1,1,0,None_cut,3.749999999999995,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,80.0000000000091,,,3,1.0,30.0,74.9661083603628,27.12702060282234,,tomato_salad,3,1.0,30.0,,,6.0
6891,test,True,0,1,None_cut,4.0,3,0,2,tomato,1.875000000000001,1,1,0,None_cut,3.749999999999995,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,78.75000000000881,,,3,1.0,30.0,75.85546464136155,28.00539717664884,,tomato_salad,3,1.0,30.0,,,6.0
6892,test,True,0,1,None_cut,4.0,3,0,2,tomato,1.875000000000001,1,1,0,None_cut,3.749999999999995,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,77.50000000000853,,,3,1.0,30.0,76.7448209223603,28.883773750475342,,tomato_salad,3,1.0,30.0,,,6.0
6893,test,True,0,1,None_cut,4.0,3,0,2,tomato,1.875000000000001,1,1,0,None_cut,3.749999999999995,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,76.25000000000824,,,3,1.0,30.0,77.63417720335906,29.762150324301842,,tomato_salad,3,1.0,30.0,,,6.0
6894,test,True,0,1,None_cut,4.0,3,0,2,tomato,1.875000000000001,1,1,0,None_cut,3.749999999999995,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,75.00000000000796,,,3,1.0,30.0,78.52353348435781,30.640526898128343,,tomato_salad,3,1.0,30.0,,,6.0
6895,test,True,0,1,None_cut,4.0,3,0,2,tomato,1.875000000000001,1,1,0,None_cut,3.749999999999995,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,73.75000000000767,,,3,1.0,30.0,79.41288976535657,31.518903471954843,,tomato_salad,3,1.0,30.0,,,6.0
6896,test,True,0,1,None_cut,4.0,3,0,2,tomato,1.875000000000001,1,1,0,None_cut,3.749999999999995,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,72.50000000000739,,,3,1.0,30.0,80.30224604635532,32.39728004578134,,tomato_salad,3,1.0,30.0,,,6.0
6897,test,True,0,1,None_cut,4.0,3,0,2,tomato,1.875000000000001,1,1,0,None_cut,3.749999999999995,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,71.2500000000071,,,3,1.0,30.0,81.19160232735408,33.275656619607844,,tomato_salad,3,1.0,30.0,,,6.0
6898,test,True,0,1,None_cut,4.0,3,0,2,tomato,1.875000000000001,1,1,0,None_cut,3.749999999999995,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,70.00000000000682,,,3,1.0,30.0,82.08095860835283,34.154033193434344,,tomato_salad,3,1.0,30.0,,,6.0
6899,test,True,0,1,None_cut,4.0,3,0,2,tomato,1.875000000000001,1,1,0,None_cut,3.749999999999995,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,68.75000000000654,,,3,1.0,30.0,82.97031488935158,35.032409767260845,,tomato_salad,3,1.0,30.0,,,6.0
6900,test,True,0,1,None_cut,4.0,3,0,2,tomato,1.875000000000001,1,1,0,None_cut,3.749999999999995,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,67.50000000000625,,,3,1.0,30.0,83.85967117035034,35.910786341087345,,tomato_salad,3,1.0,30.0,,,6.0
6901,test,True,0,1,None_cut,4.0,3,0,2,tomato,1.875000000000001,1,1,0,None_cut,3.749999999999995,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,66.25000000000597,,,3,1.0,30.0,84.7490274513491,36.789162914913845,,tomato_salad,3,1.0,30.0,,,6.0
6902,test,True,0,1,None_cut,4.0,3,0,2,tomato,1.875000000000001,1,1,0,None_cut,3.749999999999995,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,65.00000000000568,,,3,1.0,30.0,85.63838373234866,37.667539488740346,,tomato_salad,3,1.0,30.0,,,6.0
6903,test,True,0,1,None_cut,4.0,3,0,2,tomato,1.875000000000001,1,1,0,None_cut,3.749999999999995,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,63.7500000000054,,,3,1.0,30.0,86.52774001334835,38.545916062566846,,tomato_salad,3,1.0,30.0,,,6.0
6904,test,True,0,1,None_cut,4.0,3,0,2,tomato,1.875000000000001,1,1,0,None_cut,3.749999999999995,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,62.500000000005116,,,3,1.0,30.0,87.41709629434803,39.424292636393346,,tomato_salad,3,1.0,30.0,,,6.0
6905,test,True,0,1,None_cut,4.0,3,0,2,tomato,1.875000000000001,1,1,0,None_cut,3.749999999999995,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,61.25000000000483,,,3,1.0,30.0,88.0,40.0,,tomato_salad,3,1.0,30.0,,,6.0
6906,test,True,0,1,None_cut,4.0,3,0,2,tomato,1.875000000000001,1,1,0,None_cut,3.749999999999995,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,60.00000000000455,,,3,1.0,30.0,88.0,40.0,,,4,1.0,30.0,,,7.0
6907,test,True,0,1,None_cut,4.0,3,0,2,tomato,1.875000000000001,1,1,0,None_cut,3.749999999999995,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,58.75000000000426,,,3,1.0,30.0,88.0,40.0,,,4,1.0,30.0,,,7.0
