tick,Counter_01_slot_x,Counter_01_slot_y,Counter_01_item,Counter_02_slot_x,Counter_02_slot_y,Counter_02_item,Counter_03_slot_x,Counter_03_slot_y,Counter_03_item,CuttingBoard_10_slot_x,CuttingBoard_10_slot_y,CuttingBoard_10_item,CuttingBoard_10_cut_time_accumulated,CuttingBoard_10_cut_stage,CuttingBoard_20_slot_x,CuttingBoard_20_slot_y,CuttingBoard_20_item,CuttingBoard_20_cut_time_accumulated,CuttingBoard_20_cut_stage,Counter_32_slot_x,Counter_32_slot_y,Counter_32_item,Counter_33_slot_x,Counter_33_slot_y,Counter_33_item,Counter_34_slot_x,Counter_34_slot_y,Counter_34_item,Counter_35_slot_x,Counter_35_slot_y,Counter_35_item,Dispenser_40_slot_x,Dispenser_40_slot_y,Dispenser_40_item,Dispenser_50_slot_x,Dispenser_50_slot_y,Dispenser_50_item,Dispenser_60_slot_x,Dispenser_60_slot_y,Dispenser_60_item,Delivery_63_slot_x,Delivery_63_slot_y,Delivery_63_item,Delivery_64_slot_x,Delivery_64_slot_y,Delivery_64_item,Dispenser_71_slot_x,Dispenser_71_slot_y,Dispenser_71_item,Delivery_73_slot_x,Delivery_73_slot_y,Delivery_73_item,Delivery_74_slot_x,Delivery_74_slot_y,Delivery_74_item,b1d3abf80095d7bd_score,player_fc5d19a5_x,player_fc5d19a5_y,player_fc5d19a5_move_target,player_fc5d19a5_item,player_fc5d19a5_score,player_fc5d19a5_cut_speed,player_fc5d19a5_speed,player_30531934_x,player_30531934_y,player_30531934_move_target,player_30531934_item,player_30531934_score,player_30531934_cut_speed,player_30531934_speed
2507,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,tomato_cut,3.687500000000009,3,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,72.001132134931,64.32766304518913,,tomato,0,1.0,15.0,104.0,24.0,,plate,1,0.5,30.0
2508,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,tomato_cut,3.687500000000009,3,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,72.00103990953355,64.9526630383844,,tomato,0,1.0,15.0,104.0,24.0,,plate,1,0.5,30.0
2509,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,tomato_cut,3.687500000000009,3,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,72.0009476841361,65.57766303157968,,tomato,0,1.0,15.0,104.0,24.0,,plate,1,0.5,30.0
2510,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,tomato_cut,3.687500000000009,3,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,72.00085545873864,66.20266302477495,,tomato,0,1.0,15.0,104.0,24.0,,plate,1,0.5,30.0
2511,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,tomato_cut,3.687500000000009,3,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,72.00076323334119,66.82766301797022,,tomato,0,1.0,15.0,104.0,24.0,,plate,1,0.5,30.0
2512,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,tomato_cut,3.687500000000009,3,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,72.00067100794374,67.4526630111655,,tomato,0,1.0,15.0,104.0,24.0,,plate,1,0.5,30.0
2513,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,tomato_cut,3.687500000000009,3,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,72.00057878254628,68.07766300436077,,tomato,0,1.0,15.0,104.0,24.0,,plate,1,0.5,30.0
2514,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,tomato_cut,3.687500000000009,3,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,72.00048655714883,68.70266299755605,,tomato,0,1.0,15.0,102.74999999999972,24.0,,plate,1,0.5,30.0
2515,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,tomato_cut,3.687500000000009,3,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,72.00039433175138,69.32766299075132,,tomato,0,1.0,15.0,101.49999999999943,24.0,,plate,1,0.5,30.0
2516,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,tomato_cut,3.687500000000009,3,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,72.00030210635393,69.9526629839466,,tomato,0,1.0,15.0,100.24999999999915,24.0,,plate,1,0.5,30.0
2517,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,tomato_cut,3.687500000000009,3,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,72.00020988095648,70.57766297714187,,tomato,0,1.0,15.0,98.99999999999886,24.0,,plate,1,0.5,30.0
2518,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,tomato_cut,3.687500000000009,3,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,72.00011765555952,71.20266297033714,,tomato,0,1.0,15.0,97.74999999999858,24.0,,plate,1,0.5,30.0
2519,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,tomato_cut,3.687500000000009,3,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,72.00002907423426,71.82766296380458,,tomato,0,1.0,15.0,96.4999999999983,24.0,,plate,1,0.5,30.0
2520,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,tomato_cut,3.687500000000009,3,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,72.00002795062461,72.45266296380402,,tomato,0,1.0,15.0,95.24999999999801,24.0,,plate,1,0.5,30.0
2521,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,tomato_cut,3.687500000000009,3,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,72.00002682701496,73.07766296380345,,tomato,0,1.0,15.0,93.99999999999773,24.0,,plate,1,0.5,30.0
2522,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,tomato_cut,3.687500000000009,3,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,72.00002570340531,73.70266296380288,,tomato,0,1.0,15.0,92.74999999999744,24.0,,plate,1,0.5,30.0
2523,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,tomato_cut,3.687500000000009,3,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,72.00002457979566,74.32766296380231,,tomato,0,1.0,15.0,91.49999999999716,24.0,,plate,1,0.5,30.0
2524,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,tomato_cut,3.687500000000009,3,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,72.00002345618601,74.95266296380174,,tomato,0,1.0,15.0,90.24999999999687,24.0,,plate,1,0.5,30.0
2525,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,tomato_cut,3.687500000000009,3,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,72.00002233257636,75.57766296380117,,tomato,0,1.0,15.0,88.99999999999659,24.0,,plate,1,0.5,30.0
2526,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,tomato_cut,3.687500000000009,3,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,72.00002120896671,76.2026629638006,,tomato,0,1.0,15.0,87.87983173883686,24.31621556657754,,plate,1,0.5,30.0
2527,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,tomato_cut,3.687500000000009,3,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,72.00002008535706,76.82766296380004,,tomato,0,1.0,15.0,86.9904754578381,25.19459214040404,,plate,1,0.5,30.0
2528,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,tomato_cut,3.687500000000009,3,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,72.00001896174741,77.45266296379947,,tomato,0,1.0,15.0,86.10111917683935,26.07296871423054,,plate,1,0.5,30.0
2529,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,tomato_cut,3.687500000000009,3,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,72.00001783813777,78.0776629637989,,tomato,0,1.0,15.0,85.2117628958406,26.95134528805704,,plate,1,0.5,30.0
2530,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,tomato_cut,3.687500000000009,3,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,72.00001671452812,78.70266296379833,,tomato,0,1.0,15.0,84.32240661484184,27.82972186188354,,plate,1,0.5,30.0
2531,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,tomato_cut,3.687500000000009,3,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,72.00001559091847,79.32766296379776,,tomato,0,1.0,15.0,83.43305033384308,28.708098435710042,,plate,1,0.5,30.0
2532,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,tomato_cut,3.687500000000009,3,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,72.00001446730882,79.9526629637972,,tomato,0,1.0,15.0,82.54369405284433,29.586475009536542,,plate,1,0.5,30.0
2533,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,tomato_cut,3.687500000000009,3,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,72.00001334369917,80.57766296379663,,tomato,0,1.0,15.0,81.65433777184558,30.464851583363043,,plate,1,0.5,30.0
2534,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,tomato_cut,3.687500000000009,3,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,72.00001222008952,81.20266296379606,,tomato,0,1.0,15.0,80.76498149084682,31.343228157189543,,plate,1,0.5,30.0
2535,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,tomato_cut,3.687500000000009,3,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,72.00001109647987,81.82766296379549,,tomato,0,1.0,15.0,79.87562520984807,32.22160473101604,,plate,1,0.5,30.0
2536,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,tomato_cut,3.687500000000009,3,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,72.00000997287022,82.45266296379492,,tomato,0,1.0,15.0,78.98626892884931,33.099981304842544,,plate,1,0.5,30.0
2537,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,tomato_cut,3.687500000000009,3,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,72.00000884926057,83.07766296379435,,tomato,0,1.0,15.0,78.09691264785002,33.978357878669044,,plate,1,0.5,30.0
2538,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,tomato_cut,3.687500000000009,3,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,72.00000772565092,83.70266296379378,,tomato,0,1.0,15.0,77.20755636685033,34.856734452495544,,plate,1,0.5,30.0
2539,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,tomato_cut,3.687500000000009,3,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,72.00000660204127,84.32766296379322,,tomato,0,1.0,15.0,76.31820008585065,35.735111026322045,,plate,1,0.5,30.0
2540,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,tomato_cut,3.687500000000009,3,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,72.00000547843115,84.95266296379265,,tomato,0,1.0,15.0,75.42884380485096,36.613487600148545,,plate,1,0.5,30.0
2541,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,tomato_cut,3.687500000000009,3,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,72.00000435482079,85.57766296379208,,tomato,0,1.0,15.0,74.53948752385128,37.491864173975046,,plate,1,0.5,30.0
2542,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,tomato_cut,3.687500000000009,3,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,72.00000323121043,86.20266296379151,,tomato,0,1.0,15.0,73.65013124285159,38.370240747801546,,plate,1,0.5,30.0
2543,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,tomato_cut,3.687500000000009,3,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,72.00000210760007,86.82766296379094,,tomato,0,1.0,15.0,72.76077496185191,39.248617321628046,,plate,1,0.5,30.0
2544,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,tomato_cut,3.687500000000009,3,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,72.00000098398971,87.45266296379037,,tomato,0,1.0,15.0,72.0,40.0,,plate,1,0.5,30.0
2545,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,tomato_cut,3.687500000000009,3,3,2,plate,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,71.80674142570336,87.99830546003449,,tomato,0,1.0,15.0,72.0,40.0,,,1,0.5,30.0
2546,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,tomato_cut,3.687500000000009,3,3,2,plate,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,71.36751658692032,88.44294749695365,,tomato,0,1.0,15.0,72.0,40.0,,,1,0.5,30.0
2547,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,tomato_cut,3.687500000000009,3,3,2,plate,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,70.92829174813727,88.88758953387281,,tomato,0,1.0,15.0,72.0,40.0,,,1,0.5,30.0
2548,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,tomato_cut,3.687500000000009,3,3,2,plate,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,70.48906690935422,89.33223157079198,,tomato,0,1.0,15.0,72.0,40.0,,,1,0.5,30.0
2549,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,tomato_cut,3.687500000000009,3,3,2,plate,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,70.04984207057117,89.77687360771114,,tomato,0,1.0,15.0,72.0,40.0,,,1,0.5,30.0
2550,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,tomato_cut,3.687500000000009,3,3,2,plate,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,69.61061723178813,90.2215156446303,,tomato,0,1.0,15.0,72.0,40.0,,,1,0.5,30.0
2551,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,tomato_cut,3.687500000000009,3,3,2,plate,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,69.17139239300508,90.66615768154946,,tomato,0,1.0,15.0,72.0,40.0,,,1,0.5,30.0
2552,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,tomato_cut,3.687500000000009,3,3,2,plate,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,68.73216755422203,91.11079971846863,,tomato,0,1.0,15.0,72.0,40.0,,,1,0.5,30.0
2553,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,tomato_cut,3.687500000000009,3,3,2,plate,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,68.29294271543898,91.55544175538779,,tomato,0,1.0,15.0,72.0,40.0,,,1,0.5,30.0
2554,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,tomato_cut,3.687500000000009,3,3,2,plate,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,67.85371787665594,92.00008379230695,,tomato,0,1.0,15.0,72.0,40.0,,,1,0.5,30.0
2555,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,tomato_cut,3.687500000000009,3,3,2,plate,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,67.41449303787289,92.44472582922612,,tomato,0,1.0,15.0,72.0,40.0,,,1,0.5,30.0
2556,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,tomato_cut,3.687500000000009,3,3,2,plate,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,66.97526819908984,92.88936786614528,,tomato,0,1.0,15.0,72.0,40.0,,,1,0.5,30.0
2557,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,tomato_cut,3.687500000000009,3,3,2,plate,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,66.53604336030679,93.33400990306444,,tomato,0,1.0,15.0,72.0,40.0,,,1,0.5,30.0
2558,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,tomato_cut,3.687500000000009,3,3,2,plate,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,66.09681852152374,93.7786519399836,,tomato,0,1.0,15.0,72.0,40.0,,,1,0.5,30.0
2559,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,tomato_cut,3.687500000000009,3,3,2,plate,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,65.6575936827407,94.22329397690277,,tomato,0,1.0,15.0,72.0,40.0,,,1,0.5,30.0
2560,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,tomato_cut,3.687500000000009,3,3,2,plate,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,65.21836884395765,94.66793601382193,,tomato,0,1.0,15.0,72.0,40.0,,,1,0.5,30.0
2561,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,tomato_cut,3.687500000000009,3,3,2,plate,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,64.7791440051746,95.11257805074109,,tomato,0,1.0,15.0,72.0,40.0,,,1,0.5,30.0
2562,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,tomato_cut,3.687500000000009,3,3,2,plate,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,64.33991916639155,95.55722008766026,,tomato,0,1.0,15.0,72.0,40.0,,,1,0.5,30.0
2563,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,tomato_cut,3.687500000000009,3,3,2,plate,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,63.90069432760834,96.00186212457942,,tomato,0,1.0,15.0,72.0,40.0,,,1,0.5,30.0
2564,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,tomato_cut,3.687500000000009,3,3,2,plate,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,63.461469488824584,96.44650416149858,,tomato,0,1.0,15.0,72.0,40.0,,,1,0.5,30.0
2565,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,tomato_cut,3.687500000000009,3,3,2,plate,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,63.022244650040825,96.89114619841774,,tomato,0,1.0,15.0,72.0,40.0,,,1,0.5,30.0
2566,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,tomato_cut,3.687500000000009,3,3,2,plate,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,62.58301981125707,97.3357882353369,,tomato,0,1.0,15.0,72.0,40.0,,,1,0.5,30.0
2567,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,tomato_cut,3.687500000000009,3,3,2,plate,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,62.14379497247331,97.78043027225607,,tomato,0,1.0,15.0,72.0,40.0,,,1,0.5,30.0
2568,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,tomato_cut,3.687500000000009,3,3,2,plate,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,61.70457013368955,98.22507230917523,,tomato,0,1.0,15.0,72.0,40.0,,,1,0.5,30.0
2569,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,tomato_cut,3.687500000000009,3,3,2,plate,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,61.26534529490579,98.6697143460944,,tomato,0,1.0,15.0,72.0,40.0,,,1,0.5,30.0
2570,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,tomato_cut,3.687500000000009,3,3,2,plate,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,60.826120456122034,99.11435638301356,,tomato,0,1.0,15.0,72.0,40.0,,,1,0.5,30.0
2571,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,tomato_cut,3.687500000000009,3,3,2,plate,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,60.386895617338276,99.55899841993272,,tomato,0,1.0,15.0,72.0,40.0,,,1,0.5,30.0
2572,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,tomato_cut,3.687500000000009,3,3,2,plate,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,59.94767077855452,100.00364045685188,,tomato,0,1.0,15.0,72.0,40.0,,,1,0.5,30.0
2573,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,tomato_cut,3.687500000000009,3,3,2,plate,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,59.50844593977076,100.44828249377105,,tomato,0,1.0,15.0,72.0,40.0,,,1,0.5,30.0
2574,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,tomato_cut,3.687500000000009,3,3,2,plate,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,59.069221100987,100.89292453069021,,tomato,0,1.0,15.0,72.0,40.0,,,1,0.5,30.0
2575,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,tomato_cut,3.687500000000009,3,3,2,plate,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,58.62999626220324,101.33756656760937,,tomato,0,1.0,15.0,72.0,40.0,,,1,0.5,30.0
2576,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,tomato_cut,3.687500000000009,3,3,2,plate,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,58.190771423419484,101.78220860452853,,tomato,0,1.0,15.0,72.0,40.0,,,1,0.5,30.0
2577,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,tomato_cut,3.687500000000009,3,3,2,plate,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,57.751546584635726,102.2268506414477,,tomato,0,1.0,15.0,72.0,40.0,,,1,0.5,30.0
2578,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,tomato_cut,3.687500000000009,3,3,2,plate,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,57.3123217458515,102.67149267836686,,tomato,0,1.0,15.0,72.0,40.0,,,1,0.5,30.0
2579,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,tomato_cut,3.687500000000009,3,3,2,plate,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,56.87309690706703,103.11613471528594,,tomato,0,1.0,15.0,72.0,40.0,,,1,0.5,30.0
2580,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,tomato_cut,3.687500000000009,3,3,2,plate,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,56.43387206828256,103.56077675220466,,tomato,0,1.0,15.0,72.0,40.0,,,1,0.5,30.0
