tick,Counter_01_slot_x,Counter_01_slot_y,Counter_01_item,CuttingBoard_02_slot_x,CuttingBoard_02_slot_y,CuttingBoard_02_item,CuttingBoard_02_cut_time_accumulated,CuttingBoard_02_cut_stage,CuttingBoard_03_slot_x,CuttingBoard_03_slot_y,CuttingBoard_03_item,CuttingBoard_03_cut_time_accumulated,CuttingBoard_03_cut_stage,Counter_22_slot_x,Counter_22_slot_y,Counter_22_item,Counter_23_slot_x,Counter_23_slot_y,Counter_23_item,Counter_24_slot_x,Counter_24_slot_y,Counter_24_item,Counter_25_slot_x,Counter_25_slot_y,Counter_25_item,Dispenser_40_slot_x,Dispenser_40_slot_y,Dispenser_40_item,Dispenser_50_slot_x,Dispenser_50_slot_y,Dispenser_50_item,Dispenser_60_slot_x,Dispenser_60_slot_y,Dispenser_60_item,Delivery_63_slot_x,Delivery_63_slot_y,Delivery_63_item,Delivery_64_slot_x,Delivery_64_slot_y,Delivery_64_item,Dispenser_71_slot_x,Dispenser_71_slot_y,Dispenser_71_item,Delivery_73_slot_x,Delivery_73_slot_y,Delivery_73_item,Delivery_74_slot_x,Delivery_74_slot_y,Delivery_74_item,52f77cf68bb0f4a7_score,player_1ff115f2_x,player_1ff115f2_y,player_1ff115f2_move_target,player_1ff115f2_item,player_1ff115f2_score,player_1ff115f2_cut_speed,player_1ff115f2_speed,player_1edfaa6c_x,player_1edfaa6c_y,player_1edfaa6c_move_target,player_1edfaa6c_item,player_1edfaa6c_score,player_1edfaa6c_cut_speed,player_1edfaa6c_speed
2741,0,1,,0,2,None_cut,3.7916666666666616,3,0,3,None_cut,4.0,3,2,2,tomato_salad,2,3,tomato,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,24.0,43.000000000001535,,,0,1.0,12.0,56.0,45.999999999997726,,,5,0.2,30.0
2742,0,1,,0,2,None_cut,3.7916666666666616,3,0,3,None_cut,4.0,3,2,2,tomato_salad,2,3,tomato,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,24.0,43.50000000000179,,,0,1.0,12.0,56.0,44.74999999999744,,,5,0.2,30.0
2743,0,1,,0,2,None_cut,3.7916666666666616,3,0,3,None_cut,4.0,3,2,2,tomato_salad,2,3,tomato,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,24.0,44.000000000002046,,,0,1.0,12.0,56.0,43.49999999999716,,,5,0.2,30.0
2744,0,1,,0,2,None_cut,3.7916666666666616,3,0,3,None_cut,4.0,3,2,2,tomato_salad,2,3,tomato,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,24.0,44.5000000000023,,,0,1.0,12.0,56.0,42.249999999996874,,,5,0.2,30.0
2745,0,1,,0,2,None_cut,3.7916666666666616,3,0,3,None_cut,4.0,3,2,2,tomato_salad,2,3,tomato,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,24.0,45.00000000000256,,,0,1.0,12.0,56.0,40.99999999999659,,,5,0.2,30.0
2746,0,1,,0,2,None_cut,3.7916666666666616,3,0,3,None_cut,4.0,3,2,2,tomato_salad,2,3,tomato,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,24.0,45.500000000002814,,,0,1.0,12.0,56.0,40.0,,,5,0.2,30.0
2747,0,1,,0,2,None_cut,3.7916666666666616,3,0,3,None_cut,4.0,3,2,2,,2,3,tomato,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,24.0,46.00000000000307,,,0,1.0,12.0,56.0,40.0,,tomato_salad,5,0.2,30.0
2748,0,1,,0,2,None_cut,3.7916666666666616,3,0,3,None_cut,4.0,3,2,2,,2,3,tomato,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,24.0,46.500000000003325,,,0,1.0,12.0,56.0,40.0,,tomato_salad,5,0.2,30.0
2749,0,1,,0,2,None_cut,3.7916666666666616,3,0,3,None_cut,4.0,3,2,2,,2,3,tomato,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,24.0,47.00000000000358,,,0,1.0,12.0,56.0,40.0,,tomato_salad,5,0.2,30.0
2750,0,1,,0,2,None_cut,3.7916666666666616,3,0,3,None_cut,4.0,3,2,2,,2,3,tomato,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,24.0,47.50000000000384,,,0,1.0,12.0,56.0,40.0,,tomato_salad,5,0.2,30.0
2751,0,1,,0,2,None_cut,3.7916666666666616,3,0,3,None_cut,4.0,3,2,2,,2,3,tomato,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,24.0,48.00000000000409,,,0,1.0,12.0,56.0,40.0,,tomato_salad,5,0.2,30.0
2752,0,1,,0,2,None_cut,3.7916666666666616,3,0,3,None_cut,4.0,3,2,2,,2,3,tomato,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,24.0,48.50000000000435,,,0,1.0,12.0,56.0,40.0,,tomato_salad,5,0.2,30.0
2753,0,1,,0,2,None_cut,3.7916666666666616,3,0,3,None_cut,4.0,3,2,2,,2,3,tomato,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,24.0,49.000000000004604,,,0,1.0,12.0,56.0,40.0,,tomato_salad,5,0.2,30.0
2754,0,1,,0,2,None_cut,3.7916666666666616,3,0,3,None_cut,4.0,3,2,2,,2,3,tomato,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,24.0,49.50000000000486,,,0,1.0,12.0,56.0,40.0,,tomato_salad,5,0.2,30.0
2755,0,1,,0,2,None_cut,3.7916666666666616,3,0,3,None_cut,4.0,3,2,2,,2,3,tomato,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,24.0,50.000000000005116,,,0,1.0,12.0,56.0,40.0,,tomato_salad,5,0.2,30.0
2756,0,1,,0,2,None_cut,3.7916666666666616,3,0,3,None_cut,4.0,3,2,2,,2,3,tomato,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,24.0,50.50000000000537,,,0,1.0,12.0,56.0,40.0,,tomato_salad,5,0.2,30.0
2757,0,1,,0,2,None_cut,3.7916666666666616,3,0,3,None_cut,4.0,3,2,2,,2,3,tomato,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,24.0,51.00000000000563,,,0,1.0,12.0,56.0,40.0,,tomato_salad,5,0.2,30.0
2758,0,1,,0,2,None_cut,3.7916666666666616,3,0,3,None_cut,4.0,3,2,2,,2,3,tomato,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,24.0,51.50000000000588,,,0,1.0,12.0,56.0,40.0,,tomato_salad,5,0.2,30.0
2759,0,1,,0,2,None_cut,3.7916666666666616,3,0,3,None_cut,4.0,3,2,2,,2,3,tomato,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,24.0,52.00000000000614,,,0,1.0,12.0,56.0,40.0,,tomato_salad,5,0.2,30.0
2760,0,1,,0,2,None_cut,3.7916666666666616,3,0,3,None_cut,4.0,3,2,2,,2,3,tomato,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,24.0,52.500000000006395,,,0,1.0,12.0,56.0,40.0,,tomato_salad,5,0.2,30.0
2761,0,1,,0,2,None_cut,3.7916666666666616,3,0,3,None_cut,4.0,3,2,2,,2,3,tomato,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,24.0,53.00000000000665,,,0,1.0,12.0,56.0,40.0,,tomato_salad,5,0.2,30.0
2762,0,1,,0,2,None_cut,3.7916666666666616,3,0,3,None_cut,4.0,3,2,2,,2,3,tomato,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,24.0,53.50000000000691,,,0,1.0,12.0,56.0,40.0,,tomato_salad,5,0.2,30.0
2763,0,1,,0,2,None_cut,3.7916666666666616,3,0,3,None_cut,4.0,3,2,2,,2,3,tomato,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,24.0,54.00000000000716,,,0,1.0,12.0,56.0,40.0,,tomato_salad,5,0.2,30.0
2764,0,1,,0,2,None_cut,3.7916666666666616,3,0,3,None_cut,4.0,3,2,2,,2,3,tomato,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,24.0,54.50000000000742,,,0,1.0,12.0,56.0,40.0,,tomato_salad,5,0.2,30.0
2765,0,1,,0,2,None_cut,3.7916666666666616,3,0,3,None_cut,4.0,3,2,2,,2,3,tomato,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,24.0,55.000000000007674,,,0,1.0,12.0,56.0,40.0,,tomato_salad,5,0.2,30.0
2766,0,1,,0,2,None_cut,3.7916666666666616,3,0,3,None_cut,4.0,3,2,2,,2,3,tomato,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,24.0,55.50000000000793,,,0,1.0,12.0,56.0,40.0,,tomato_salad,5,0.2,30.0
2767,0,1,,0,2,None_cut,3.7916666666666616,3,0,3,None_cut,4.0,3,2,2,,2,3,tomato,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,24.0,56.0,,,0,1.0,12.0,57.250000000000284,40.0,,tomato_salad,5,0.2,30.0
2768,0,1,,0,2,None_cut,3.7916666666666616,3,0,3,None_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,24.0,56.0,,tomato,0,1.0,12.0,58.50000000000057,40.0,,tomato_salad,5,0.2,30.0
2769,0,1,,0,2,None_cut,3.7916666666666616,3,0,3,None_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,24.0,56.0,,tomato,0,1.0,12.0,59.75000000000085,40.0,,tomato_salad,5,0.2,30.0
2770,0,1,,0,2,None_cut,3.7916666666666616,3,0,3,None_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,24.0,56.0,,tomato,0,1.0,12.0,61.00000000000114,40.0,,tomato_salad,5,0.2,30.0
2771,0,1,,0,2,None_cut,3.7916666666666616,3,0,3,None_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,24.0,56.0,,tomato,0,1.0,12.0,62.25000000000142,40.0,,tomato_salad,5,0.2,30.0
2772,0,1,,0,2,None_cut,3.7916666666666616,3,0,3,None_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,24.0,56.0,,tomato,0,1.0,12.0,63.500000000001705,40.0,,tomato_salad,5,0.2,30.0
2773,0,1,,0,2,None_cut,3.7916666666666616,3,0,3,None_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,24.0,56.0,,tomato,0,1.0,12.0,64.75000000000199,40.0,,tomato_salad,5,0.2,30.0
2774,0,1,,0,2,None_cut,3.7916666666666616,3,0,3,None_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,24.0,56.0,,tomato,0,1.0,12.0,66.00000000000227,40.0,,tomato_salad,5,0.2,30.0
2775,0,1,,0,2,None_cut,3.7916666666666616,3,0,3,None_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,24.0,56.0,,tomato,0,1.0,12.0,67.25000000000256,40.0,,tomato_salad,5,0.2,30.0
2776,0,1,,0,2,None_cut,3.7916666666666616,3,0,3,None_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,24.0,56.0,,tomato,0,1.0,12.0,68.50000000000284,40.0,,tomato_salad,5,0.2,30.0
2777,0,1,,0,2,None_cut,3.7916666666666616,3,0,3,None_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,24.0,56.0,,tomato,0,1.0,12.0,69.75000000000313,40.0,,tomato_salad,5,0.2,30.0
2778,0,1,,0,2,None_cut,3.7916666666666616,3,0,3,None_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,24.0,56.0,,tomato,0,1.0,12.0,71.00000000000341,40.0,,tomato_salad,5,0.2,30.0
2779,0,1,,0,2,None_cut,3.7916666666666616,3,0,3,None_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,24.0,56.0,,tomato,0,1.0,12.0,72.12016826116314,40.31621556657754,,tomato_salad,5,0.2,30.0
2780,0,1,,0,2,None_cut,3.7916666666666616,3,0,3,None_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,24.0,56.0,,tomato,0,1.0,12.0,73.0095245421619,41.19459214040404,,tomato_salad,5,0.2,30.0
2781,0,1,,0,2,None_cut,3.7916666666666616,3,0,3,None_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,24.0,56.0,,tomato,0,1.0,12.0,73.89888082316065,42.07296871423054,,tomato_salad,5,0.2,30.0
2782,0,1,,0,2,None_cut,3.7916666666666616,3,0,3,None_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,24.0,56.0,,tomato,0,1.0,12.0,74.7882371041594,42.95134528805704,,tomato_salad,5,0.2,30.0
2783,0,1,,0,2,None_cut,3.7916666666666616,3,0,3,None_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,24.0,56.0,,tomato,0,1.0,12.0,75.67759338515816,43.82972186188354,,tomato_salad,5,0.2,30.0
2784,0,1,,0,2,None_cut,3.7916666666666616,3,0,3,None_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,24.0,56.0,,tomato,0,1.0,12.0,76.56694966615692,44.70809843571004,,tomato_salad,5,0.2,30.0
2785,0,1,,0,2,None_cut,3.7916666666666616,3,0,3,None_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,24.0,56.0,,tomato,0,1.0,12.0,77.45630594715567,45.58647500953654,,tomato_salad,5,0.2,30.0
2786,0,1,,0,2,None_cut,3.7916666666666616,3,0,3,None_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,24.0,56.0,,tomato,0,1.0,12.0,78.34566222815442,46.46485158336304,,tomato_salad,5,0.2,30.0
2787,0,1,,0,2,None_cut,3.7916666666666616,3,0,3,None_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,24.0,56.0,,tomato,0,1.0,12.0,79.23501850915318,47.34322815718954,,tomato_salad,5,0.2,30.0
2788,0,1,,0,2,None_cut,3.7916666666666616,3,0,3,None_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,24.0,56.0,,tomato,0,1.0,12.0,80.12437479015193,48.22160473101604,,tomato_salad,5,0.2,30.0
2789,0,1,,0,2,None_cut,3.7916666666666616,3,0,3,tomato,0.0,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,24.0,56.0,,,0,1.0,12.0,81.01373107115069,49.099981304842544,,tomato_salad,5,0.2,30.0
2790,0,1,,0,2,None_cut,3.7916666666666616,3,0,3,tomato,0.041666666666666664,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,24.0,56.0,,,0,1.0,12.0,81.90308735214998,49.978357878669044,,tomato_salad,5,0.2,30.0
2791,0,1,,0,2,None_cut,3.7916666666666616,3,0,3,tomato,0.08333333333333333,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,24.0,56.0,,,0,1.0,12.0,82.79244363314967,50.856734452495544,,tomato_salad,5,0.2,30.0
2792,0,1,,0,2,None_cut,3.7916666666666616,3,0,3,tomato,0.125,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,24.0,56.0,,,0,1.0,12.0,83.68179991414935,51.735111026322045,,tomato_salad,5,0.2,30.0
2793,0,1,,0,2,None_cut,3.7916666666666616,3,0,3,tomato,0.16666666666666666,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,24.0,56.0,,,0,1.0,12.0,84.57115619514904,52.613487600148545,,tomato_salad,5,0.2,30.0
2794,0,1,,0,2,None_cut,3.7916666666666616,3,0,3,tomato,0.20833333333333331,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,24.0,56.0,,,0,1.0,12.0,85.46051247614872,53.491864173975046,,tomato_salad,5,0.2,30.0
2795,0,1,,0,2,None_cut,3.7916666666666616,3,0,3,tomato,0.24999999999999997,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,24.0,56.0,,,0,1.0,12.0,86.34986875714841,54.370240747801546,,tomato_salad,5,0.2,30.0
2796,0,1,,0,2,None_cut,3.7916666666666616,3,0,3,tomato,0.29166666666666663,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,24.0,56.0,,,0,1.0,12.0,87.23922503814809,55.248617321628046,,tomato_salad,5,0.2,30.0
2797,0,1,,0,2,None_cut,3.7916666666666616,3,0,3,tomato,0.3333333333333333,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,24.0,56.0,,,0,1.0,12.0,88.0,56.0,,tomato_salad,5,0.2,30.0
2798,0,1,,0,2,None_cut,3.7916666666666616,3,0,3,tomato,0.375,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,24.0,56.0,,,0,1.0,12.0,88.0,56.0,,,6,0.2,30.0
2799,0,1,,0,2,None_cut,3.7916666666666616,3,0,3,tomato,0.4166666666666667,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,24.0,56.0,,,0,1.0,12.0,88.0,56.0,,,6,0.2,30.0
2800,0,1,,0,2,None_cut,3.7916666666666616,3,0,3,tomato,0.45833333333333337,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,24.0,56.0,,,0,1.0,12.0,88.0,56.0,,,6,0.2,30.0
2801,0,1,,0,2,None_cut,3.7916666666666616,3,0,3,tomato,0.5,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,24.0,56.0,,,0,1.0,12.0,88.0,56.0,,,6,0.2,30.0
2802,0,1,,0,2,None_cut,3.7916666666666616,3,0,3,tomato,0.5416666666666666,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,24.0,56.0,,,0,1.0,12.0,88.0,56.0,,,6,0.2,30.0
2803,0,1,,0,2,None_cut,3.7916666666666616,3,0,3,tomato,0.5833333333333333,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,24.0,56.0,,,0,1.0,12.0,88.0,56.0,,,6,0.2,30.0
2804,0,1,,0,2,None_cut,3.7916666666666616,3,0,3,tomato,0.6249999999999999,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,24.0,56.0,,,0,1.0,12.0,88.0,56.0,,,6,0.2,30.0
2805,0,1,,0,2,None_cut,3.7916666666666616,3,0,3,tomato,0.6666666666666665,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,24.0,56.0,,,0,1.0,12.0,88.0,56.0,,,6,0.2,30.0
2806,0,1,,0,2,None_cut,3.7916666666666616,3,0,3,tomato,0.7083333333333331,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,24.0,56.0,,,0,1.0,12.0,88.0,56.0,,,6,0.2,30.0
2807,0,1,,0,2,None_cut,3.7916666666666616,3,0,3,tomato,0.7499999999999998,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,24.0,56.0,,,0,1.0,12.0,88.0,56.0,,,6,0.2,30.0
2808,0,1,,0,2,None_cut,3.7916666666666616,3,0,3,tomato,0.7916666666666664,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,24.0,56.0,,,0,1.0,12.0,88.0,56.0,,,6,0.2,30.0
2809,0,1,,0,2,None_cut,3.7916666666666616,3,0,3,tomato,0.833333333333333,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,24.0,56.0,,,0,1.0,12.0,88.0,56.0,,,6,0.2,30.0
2810,0,1,,0,2,None_cut,3.7916666666666616,3,0,3,tomato,0.8749999999999997,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,24.0,56.0,,,0,1.0,12.0,88.0,56.0,,,6,0.2,30.0
2811,0,1,,0,2,None_cut,3.7916666666666616,3,0,3,tomato,0.9166666666666663,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,24.0,56.0,,,0,1.0,12.0,88.0,56.0,,,6,0.2,30.0
2812,0,1,,0,2,None_cut,3.7916666666666616,3,0,3,tomato,0.9583333333333329,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,24.0,56.0,,,0,1.0,12.0,88.0,56.0,,,6,0.2,30.0
2813,0,1,,0,2,None_cut,3.7916666666666616,3,0,3,tomato,0.9999999999999996,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,24.0,56.0,,,0,1.0,12.0,88.0,56.0,,,6,0.2,30.0
2814,0,1,,0,2,None_cut,3.7916666666666616,3,0,3,tomato,1.0416666666666663,1,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,24.0,56.0,,,0,1.0,12.0,88.0,56.0,,,6,0.2,30.0
2815,0,1,,0,2,None_cut,3.7916666666666616,3,0,3,tomato,1.083333333333333,1,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,24.0,56.0,,,0,1.0,12.0,88.0,56.0,,,6,0.2,30.0
2816,0,1,,0,2,None_cut,3.7916666666666616,3,0,3,tomato,1.1249999999999998,1,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,24.0,56.0,,,0,1.0,12.0,88.0,56.0,,,6,0.2,30.0
2817,0,1,,0,2,None_cut,3.7916666666666616,3,0,3,tomato,1.1666666666666665,1,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,24.0,56.0,,,0,1.0,12.0,88.0,56.0,,,6,0.2,30.0
2818,0,1,,0,2,None_cut,3.7916666666666616,3,0,3,tomato,1.2083333333333333,1,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,24.0,56.0,,,0,1.0,12.0,88.0,56.0,,,6,0.2,30.0
2819,0,1,,0,2,None_cut,3.7916666666666616,3,0,3,tomato,1.25,1,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,24.0,56.0,,,0,1.0,12.0,88.0,56.0,,,6,0.2,30.0
